DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-4.0,WN,862,2025,9,15,1,ABQ,DAL,3,3,345,510,105.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N8628A
93.0,OO,4657,2025,9,15,1,ABQ,SFO,3,3,360,463,163.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.619806,-122.374821,N142SY
-3.0,MQ,3480,2025,9,15,1,ABQ,ORD,3,3,360,603,183.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,18.0,0.0,7.0,35.039976,-106.608925,41.9786,-87.9048,N243NN
-8.0,OO,4115,2025,9,15,1,ABQ,LAX,3,3,360,429,129.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N313SY
-7.0,WN,1932,2025,9,15,1,ABQ,HOU,3,3,365,550,125.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,29.645336,-95.276812,N955WN
-5.0,WN,1241,2025,9,15,1,ABQ,LAS,3,3,380,415,95.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N291WN
-1.0,WN,958,2025,9,15,1,ABQ,PHX,3,3,410,435,85.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N8501V
0.0,UA,621,2025,9,15,1,ABQ,DEN,3,3,420,502,82.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N53442
-8.0,DL,1688,2025,9,15,1,ABQ,ATL,3,3,420,721,181.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,17.0,0.0,0.0,35.039976,-106.608925,33.6367,-84.428101,N810DN
-6.0,OO,6501,2025,9,15,1,ABQ,LAX,3,3,425,492,127.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N720EV
-5.0,AA,1035,2025,9,15,1,ABQ,DFW,3,3,449,619,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,35.039976,-106.608925,32.896801,-97.038002,N901AN
-1.0,WN,154,2025,9,15,1,ABQ,DEN,3,3,470,550,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N8568Z
-15.0,UA,1746,2025,9,15,1,ABQ,IAH,3,3,480,668,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,35.039976,-106.608925,29.9844,-95.3414,N17322
-6.0,AS,618,2025,9,15,1,ABQ,SEA,3,3,480,618,198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,35.039976,-106.608925,47.447943,-122.310276,N709AL
-1.0,UA,1596,2025,9,15,1,ABQ,ORD,3,3,500,739,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,35.039976,-106.608925,41.9786,-87.9048,N897UA
-11.0,OO,6395,2025,9,15,1,ABQ,PHX,3,3,540,564,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N515SY
6.0,WN,142,2025,9,15,1,ABQ,DAL,3,3,570,735,105.0,1.0,18.0,7.0,90.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N8882Q
-6.0,WN,159,2025,9,15,1,ABQ,HOU,3,3,575,760,125.0,1.0,-1.0,-6.0,35.0,6.0,0.0,0.0,0.0,26.0,0.0,6.0,35.039976,-106.608925,29.645336,-95.276812,N7820L
-2.0,WN,235,2025,9,15,1,ABQ,SAN,3,3,600,650,110.0,1.0,-3.0,-4.0,90.0,6.0,14.0,0.0,6.0,21.0,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N8742M
3.0,WN,171,2025,9,15,1,ABQ,LAS,3,3,620,655,95.0,1.0,-6.0,-19.0,85.0,6.0,14.0,0.0,6.0,24.0,0.0,6.0,35.039976,-106.608925,36.083361,-115.151817,N8574Z
-6.0,WN,184,2025,9,15,1,ABQ,LGB,3,3,635,690,115.0,1.0,-4.0,-14.0,35.0,9.0,14.0,0.0,6.0,20.0,0.0,6.0,35.039976,-106.608925,33.816523,-118.149891,N269WN
-9.0,AA,928,2025,9,15,1,ABQ,DFW,3,3,639,806,107.0,1.0,-10.0,-15.0,91.0,9.0,14.0,0.0,6.0,26.0,0.0,7.0,35.039976,-106.608925,32.896801,-97.038002,N820AW
6.0,WN,200,2025,9,15,1,ABQ,OAK,3,3,655,740,145.0,1.0,0.0,-3.0,35.0,3.0,14.0,0.0,6.0,16.0,0.0,0.0,35.039976,-106.608925,37.720085,-122.221184,N273WN
-6.0,OO,5834,2025,9,15,1,ABQ,DEN,3,3,660,746,86.0,1.0,-8.0,-9.0,165.0,9.0,14.0,0.0,6.0,14.0,0.0,22.0,35.039976,-106.608925,39.860027,-104.673792,N784SK
31.0,DL,1004,2025,9,15,1,ABQ,ATL,3,3,680,983,183.0,1.0,-6.0,-16.0,105.0,9.0,14.0,0.0,6.0,28.0,0.0,9.0,35.039976,-106.608925,33.6367,-84.428101,N882DN
1.0,WN,210,2025,9,15,1,ABQ,PHX,3,3,685,705,80.0,1.0,2.0,-4.0,75.0,40.0,14.0,0.0,6.0,27.0,0.0,6.0,35.039976,-106.608925,33.435302,-112.005905,N7742B
-9.0,AA,1231,2025,9,15,1,ABQ,DFW,3,3,701,870,109.0,1.0,-3.0,-15.0,91.0,38.0,14.0,0.0,6.0,28.0,0.0,7.0,35.039976,-106.608925,32.896801,-97.038002,N941NN
3.0,OO,3771,2025,9,15,1,ABQ,LAX,3,3,722,794,132.0,1.0,-7.0,-7.0,80.0,32.0,13.0,0.0,6.0,19.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N311SY
115.0,OO,6302,2025,9,15,1,ABQ,LAX,3,3,728,797,129.0,1.0,139.0,132.0,85.0,35.0,13.0,0.0,6.0,19.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N708SK
-1.0,WN,1881,2025,9,15,1,ABQ,LAS,3,3,745,780,95.0,1.0,0.0,-11.0,75.0,150.0,13.0,0.0,6.0,23.0,0.0,6.0,35.039976,-106.608925,36.083361,-115.151817,N485WN
-9.0,UA,1269,2025,9,15,1,ABQ,ORD,3,3,755,994,179.0,1.0,-7.0,-11.0,101.0,150.0,13.0,0.0,6.0,27.0,0.0,9.0,35.039976,-106.608925,41.9786,-87.9048,N823UA
-3.0,WN,39,2025,9,15,1,ABQ,DAL,3,3,755,920,105.0,1.0,0.0,-11.0,35.0,150.0,13.0,0.0,6.0,31.0,0.0,9.0,35.039976,-106.608925,32.844776,-96.847653,N917WN
-7.0,MQ,4049,2025,9,15,1,ABQ,ORD,3,3,757,1004,187.0,1.0,-5.0,-17.0,30.0,150.0,13.0,0.0,6.0,27.0,0.0,9.0,35.039976,-106.608925,41.9786,-87.9048,N254NN
-7.0,OO,3613,2025,9,15,1,ABQ,SLC,3,3,757,864,107.0,1.0,-4.0,-12.0,80.0,150.0,13.0,0.0,6.0,18.0,0.0,9.0,35.039976,-106.608925,40.78886,-111.979866,N305SY
-9.0,AA,1352,2025,9,15,1,ABQ,PHX,3,3,761,780,79.0,1.0,-11.0,-16.0,41.0,119.0,13.0,0.0,6.0,26.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N831AW
2.0,WN,127,2025,9,15,1,ABQ,BWI,3,3,780,1125,225.0,1.0,-1.0,-14.0,90.0,118.0,13.0,0.0,6.0,26.0,0.0,24.0,35.039976,-106.608925,39.1754,-76.668297,N8647A
39.0,WN,186,2025,9,15,1,ABQ,MCI,3,3,805,980,115.0,1.0,35.0,43.0,80.0,117.0,13.0,0.0,6.0,29.0,0.0,15.0,35.039976,-106.608925,39.301699,-94.713893,N7713A
-3.0,UA,1741,2025,9,15,1,ABQ,DEN,3,3,819,900,81.0,1.0,-2.0,-12.0,102.0,41.0,13.0,0.0,6.0,22.0,0.0,20.0,35.039976,-106.608925,39.860027,-104.673792,N36280
-4.0,WN,198,2025,9,15,1,ABQ,MDW,3,3,820,1040,160.0,1.0,11.0,-5.0,90.0,41.0,13.0,0.0,6.0,28.0,0.0,15.0,35.039976,-106.608925,41.785999,-87.752403,N435WN
8.0,WN,726,2025,9,15,1,ABQ,AUS,3,3,845,1010,105.0,1.0,-3.0,-11.0,75.0,41.0,18.0,0.0,13.0,31.0,0.0,6.0,35.039976,-106.608925,30.197535,-97.662015,N499WN
21.0,WN,223,2025,9,15,1,ABQ,BUR,3,3,850,910,120.0,1.0,14.0,10.0,75.0,49.0,18.0,0.0,13.0,17.0,0.0,0.0,35.039976,-106.608925,34.202834,-118.35805,N259WN
26.0,WN,107,2025,9,15,1,ABQ,BNA,3,3,865,1085,160.0,1.0,25.0,19.0,90.0,68.0,18.0,0.0,13.0,32.0,0.0,6.0,35.039976,-106.608925,36.1245,-86.6782,N8925Q
2.0,WN,3357,2025,9,15,1,ABQ,HOU,3,3,880,1065,125.0,1.0,-3.0,-3.0,95.0,94.0,18.0,0.0,13.0,32.0,1.0,11.0,35.039976,-106.608925,29.645336,-95.276812,N8664J
-8.0,UA,1968,2025,9,15,1,ABQ,IAD,3,3,898,1242,224.0,1.0,20.0,-5.0,346.0,57.0,18.0,0.0,13.0,26.0,0.0,20.0,35.039976,-106.608925,38.9445,-77.455803,N840UA
10.0,WN,2363,2025,9,15,1,ABQ,DEN,3,3,905,990,85.0,1.0,-3.0,4.0,90.0,57.0,19.0,0.0,13.0,24.0,0.0,15.0,35.039976,-106.608925,39.860027,-104.673792,N8934Q
-4.0,MQ,3777,2025,9,15,1,ABQ,DFW,3,3,906,1078,112.0,1.0,-5.0,-4.0,70.0,67.0,19.0,0.0,13.0,33.0,0.0,15.0,35.039976,-106.608925,32.896801,-97.038002,N212NN
-1.0,WN,1704,2025,9,15,1,ABQ,LAS,3,3,910,945,95.0,1.0,-3.0,-11.0,75.0,67.0,19.0,0.0,13.0,27.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N555LV
-11.0,AA,2180,2025,9,15,1,ABQ,PHX,3,3,919,942,83.0,1.0,-9.0,-14.0,85.0,67.0,19.0,0.0,13.0,32.0,0.0,11.0,35.039976,-106.608925,33.435302,-112.005905,N650AW
-1.0,DL,1109,2025,9,15,1,ABQ,ATL,3,3,920,1233,193.0,1.0,-8.0,-14.0,105.0,67.0,19.0,0.0,13.0,29.0,0.0,6.0,35.039976,-106.608925,33.6367,-84.428101,N810DN
-3.0,WN,2187,2025,9,15,1,ABQ,DAL,3,3,935,1105,110.0,1.0,0.0,-9.0,35.0,38.0,19.0,0.0,13.0,33.0,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N7885A
-3.0,WN,1917,2025,9,15,1,ABQ,PHX,3,3,970,990,80.0,1.0,-4.0,-11.0,75.0,10.0,22.0,0.0,9.0,33.0,0.0,7.0,35.039976,-106.608925,33.435302,-112.005905,N445WN
-3.0,UA,1016,2025,9,15,1,ABQ,SFO,3,3,979,1070,151.0,1.0,-5.0,-17.0,96.0,10.0,22.0,0.0,9.0,19.0,0.0,6.0,35.039976,-106.608925,37.619806,-122.374821,N878UA
0.0,AS,933,2025,9,15,1,ABQ,SEA,3,3,997,1130,193.0,1.0,0.0,-1.0,95.0,0.0,22.0,0.0,9.0,18.0,0.0,17.0,35.039976,-106.608925,47.447943,-122.310276,N979AK
-3.0,WN,178,2025,9,15,1,ABQ,LAX,3,3,1020,1080,120.0,1.0,-1.0,-9.0,75.0,0.0,24.0,0.0,0.0,24.0,0.0,15.0,35.039976,-106.608925,33.942501,-118.407997,N7747C
-3.0,MQ,3535,2025,9,15,1,ABQ,DFW,3,3,1029,1200,111.0,1.0,-1.0,8.0,76.0,0.0,24.0,0.0,0.0,33.0,0.0,15.0,35.039976,-106.608925,32.896801,-97.038002,N213NN
-9.0,OO,4012,2025,9,15,1,ABQ,SLC,3,3,1051,1155,104.0,1.0,-7.0,-18.0,80.0,0.0,24.0,0.0,0.0,25.0,0.0,17.0,35.039976,-106.608925,40.78886,-111.979866,N305SY
-6.0,WN,225,2025,9,15,1,ABQ,PHX,3,3,1080,1105,85.0,1.0,15.0,11.0,95.0,0.0,25.0,0.0,7.0,36.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N8866H
-10.0,OO,5475,2025,9,15,1,ABQ,DEN,3,3,1086,1173,87.0,1.0,0.0,-5.0,96.0,0.0,25.0,0.0,7.0,27.0,0.0,7.0,35.039976,-106.608925,39.860027,-104.673792,N86375
-7.0,WN,150,2025,9,15,1,ABQ,DAL,3,3,1090,1260,110.0,1.0,-5.0,-15.0,85.0,0.0,25.0,0.0,7.0,34.0,0.0,11.0,35.039976,-106.608925,32.844776,-96.847653,N8543Z
-8.0,OO,4091,2025,9,15,1,ABQ,LAX,3,3,1120,1197,137.0,1.0,-7.0,-9.0,84.0,0.0,25.0,0.0,7.0,24.0,0.0,15.0,35.039976,-106.608925,33.942501,-118.407997,N610CZ
46.0,WN,241,2025,9,15,1,ABQ,SAN,3,3,1135,1190,115.0,1.0,79.0,52.0,35.0,0.0,25.0,0.0,7.0,24.0,0.0,13.0,35.039976,-106.608925,32.733601,-117.190002,N234WN
-3.0,AA,2341,2025,9,15,1,ABQ,PHX,3,3,1146,1165,79.0,1.0,14.0,11.0,81.0,46.0,27.0,0.0,13.0,37.0,0.0,6.0,35.039976,-106.608925,33.435302,-112.005905,N746UW
-7.0,WN,156,2025,9,15,1,ABQ,DEN,3,3,1160,1245,85.0,1.0,12.0,1.0,80.0,46.0,27.0,0.0,13.0,28.0,0.0,7.0,35.039976,-106.608925,39.860027,-104.673792,N7702A
15.0,WN,175,2025,9,15,1,ABQ,LAS,3,3,1160,1195,95.0,1.0,27.0,25.0,85.0,46.0,27.0,0.0,13.0,34.0,0.0,15.0,35.039976,-106.608925,36.083361,-115.151817,N8873S
-6.0,WN,232,2025,9,15,1,ABQ,PHX,3,3,1190,1210,80.0,1.0,0.0,5.0,95.0,61.0,27.0,0.0,13.0,38.0,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N276WN
-6.0,B6,66,2025,9,15,1,ABQ,JFK,3,3,1439,376,257.0,1.0,6.0,-22.0,111.0,0.0,30.0,0.0,11.0,0.0,0.0,0.0,35.039976,-106.608925,40.639447,-73.779317,N715JB
-9.0,OO,4238,2025,9,15,1,ABR,MSP,2,3,385,463,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N719EV
-8.0,OO,4262,2025,9,15,1,ABR,MSP,2,3,890,968,78.0,1.0,-6.0,-9.0,38.0,0.0,17.0,0.1,30.0,26.0,0.0,17.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N656CA
1.0,OO,4172,2025,9,15,1,ABY,ATL,2,3,722,789,67.0,1.0,22.0,14.0,80.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N703SK
-5.0,B6,831,2025,9,15,1,ACK,LGA,2,3,705,779,74.0,1.0,-14.0,-18.0,145.0,0.0,18.0,0.0,15.0,21.0,0.0,19.0,41.25310135,-70.06020355,40.777199,-73.872597,N3058J
-10.0,B6,2493,2025,9,15,1,ACK,DCA,2,3,750,842,92.0,1.0,-4.0,-11.0,130.0,0.0,19.0,0.0,19.0,24.0,0.0,9.0,41.25310135,-70.06020355,38.8521,-77.037697,N3221J
6.0,B6,2665,2025,9,15,1,ACK,HPN,2,2,856,920,64.0,1.0,28.0,23.0,95.0,0.0,22.0,0.0,19.0,24.0,0.0,11.0,41.25310135,-70.06020355,41.06700134277344,-73.70760345458984,N3142J
-4.0,B6,92,2025,9,15,1,ACK,JFK,2,3,970,1049,79.0,1.0,-4.0,-9.0,101.0,0.0,23.0,0.0,22.0,26.0,0.0,22.0,41.25310135,-70.06020355,40.639447,-73.779317,N3058J
153.0,B6,1151,2025,9,15,1,ACK,BOS,2,3,1050,1126,76.0,1.0,-3.0,5.0,103.0,0.0,23.0,0.0,20.0,20.0,0.0,20.0,41.25310135,-70.06020355,42.36197,-71.0079,N3221J
-6.0,MQ,3371,2025,9,15,1,ACT,DFW,2,3,329,379,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N307LH
-10.0,OO,6443,2025,9,15,1,ACT,DFW,2,3,623,689,66.0,1.0,-8.0,-13.0,75.0,0.0,22.0,0.0,6.0,23.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N805SK
-3.0,MQ,4081,2025,9,15,1,ACT,DFW,2,3,1111,1166,55.0,1.0,-3.0,-1.0,72.0,0.0,33.0,0.0,6.0,33.0,0.0,9.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N779RN
-10.0,OO,5313,2025,9,15,1,ACV,SFO,2,3,505,585,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N202SY
-9.0,OO,5966,2025,9,15,1,ACV,DEN,2,3,750,974,164.0,1.0,15.0,3.0,181.0,0.0,13.0,0.0,6.0,24.0,0.0,15.0,40.978101,-124.109,39.860027,-104.673792,N121SY
-6.0,OO,4655,2025,9,15,1,ACV,SFO,2,3,853,933,80.0,1.0,-7.0,7.0,90.0,0.0,13.0,0.0,0.0,17.0,0.0,9.0,40.978101,-124.109,37.619806,-122.374821,N114SY
-9.0,OO,5341,2025,9,15,1,ACV,LAX,2,3,969,1088,119.0,1.0,-9.0,-26.0,92.0,0.0,14.0,0.0,0.0,24.0,0.0,15.0,40.978101,-124.109,33.942501,-118.407997,N82366
-6.0,OO,4654,2025,9,15,1,ACV,SFO,2,3,1120,1199,79.0,1.0,-1.0,2.0,91.0,0.0,14.0,0.0,7.0,23.0,0.0,11.0,40.978101,-124.109,37.619806,-122.374821,N602UX
-2.0,NK,3997,2025,9,15,1,ACY,MCO,2,3,345,490,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N984NK
-8.0,NK,1535,2025,9,15,1,ACY,TPA,2,3,375,541,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,27.9755,-82.533203,N960NK
-8.0,NK,2428,2025,9,15,1,ACY,FLL,2,3,390,560,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.072599,-80.152702,N976NK
11.0,NK,1488,2025,9,15,1,ACY,TPA,2,3,618,779,161.0,1.0,22.0,17.0,95.0,0.0,15.0,0.0,0.0,26.0,0.0,7.0,39.456201,-74.577511,27.9755,-82.533203,N616NK
-9.0,NK,2460,2025,9,15,1,ACY,MIA,2,3,647,812,165.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,28.0,0.0,9.0,39.456201,-74.577511,25.796011,-80.289751,N985NK
-14.0,NK,2002,2025,9,15,1,ACY,RSW,2,3,979,1146,167.0,1.0,-3.0,-12.0,468.0,0.0,24.0,0.0,28.0,32.0,0.0,6.0,39.456201,-74.577511,26.534685,-81.752816,N653NK
-2.0,NK,3803,2025,9,15,1,ACY,MCO,2,3,1047,1198,151.0,1.0,-1.0,-5.0,105.0,0.0,24.0,0.0,20.0,31.0,0.0,9.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N656NK
-8.0,NK,2462,2025,9,15,1,ACY,PBI,2,3,1081,1234,153.0,1.0,-8.0,-6.0,95.0,0.0,23.0,0.0,22.0,31.0,0.2,17.0,39.456201,-74.577511,26.683201,-80.095596,N985NK
-15.0,NK,456,2025,9,15,1,ACY,FLL,2,3,1161,1331,170.0,1.0,-11.0,-18.0,95.0,0.0,24.0,0.0,24.0,29.0,0.0,17.0,39.456201,-74.577511,26.072599,-80.152702,N960NK
-10.0,AS,196,2025,9,15,1,ADQ,ANC,2,3,420,485,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N506AS
0.0,AS,88,2025,9,15,1,ADQ,ANC,2,3,949,1010,61.0,1.0,19.0,17.0,92.0,0.0,10.0,0.0,19.0,7.0,0.0,15.0,57.75,-152.4940033,61.179004,-149.992561,N611AS
-3.0,OO,6310,2025,9,15,1,AEX,DFW,2,3,347,434,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N738EV
-13.0,OO,4932,2025,9,15,1,AEX,DFW,2,3,620,705,85.0,1.0,-9.0,-28.0,70.0,0.0,19.0,0.0,0.0,23.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N772SK
34.0,OO,4901,2025,9,15,1,AEX,DFW,2,3,1121,1209,88.0,1.0,54.0,53.0,39.0,0.0,33.0,0.0,9.0,33.0,0.0,15.0,31.325828,-92.546702,32.896801,-97.038002,N709SK
-8.0,OH,5226,2025,9,15,1,AGS,DCA,2,3,330,436,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N539EA
