DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
4.0,WN,1551,2025,4,15,2,ABQ,LAS,3,3,510,550,100.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N7869A
0.0,OO,5879,2025,4,15,2,ABQ,ORD,3,3,540,785,185.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.4,0.0,18.4,35.039976,-106.608925,41.9786,-87.9048,N162SY
21.0,AA,1231,2025,4,15,2,ABQ,DFW,3,3,612,780,108.0,1.0,0.0,-11.0,90.0,0.0,12.8,0.0,44.6,14.4,0.0,9.4,35.039976,-106.608925,32.896801,-97.038002,N966NN
51.0,WN,1968,2025,4,15,2,ABQ,DAL,3,3,615,780,105.0,1.0,62.0,53.0,75.0,21.0,12.8,0.0,44.6,15.6,0.0,7.6,35.039976,-106.608925,32.844776,-96.847653,N459WN
-9.0,WN,1165,2025,4,15,2,ABQ,PHX,3,3,655,680,85.0,1.0,-10.0,-14.0,40.0,72.0,12.8,0.0,44.6,22.2,0.0,9.4,35.039976,-106.608925,33.435302,-112.005905,N7847A
-8.0,WN,1921,2025,4,15,2,ABQ,OAK,3,3,655,745,150.0,1.0,-5.0,-15.0,35.0,72.0,12.8,0.0,44.6,12.8,0.0,16.6,35.039976,-106.608925,37.720085,-122.221184,N930WN
-9.0,OO,5834,2025,4,15,2,ABQ,DEN,3,3,665,756,91.0,1.0,-3.0,-14.0,170.0,72.0,11.1,0.0,48.2,-1.7,0.0,9.4,35.039976,-106.608925,39.860027,-104.673792,N792SK
-6.0,WN,3515,2025,4,15,2,ABQ,SAN,3,3,675,735,120.0,1.0,-5.0,-15.0,80.0,72.0,11.1,0.0,48.2,15.6,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N448WN
3.0,DL,1004,2025,4,15,2,ABQ,ATL,3,3,690,990,180.0,1.0,-5.0,11.0,105.0,72.0,11.1,0.0,48.2,17.8,0.0,24.1,35.039976,-106.608925,33.6367,-84.428101,N888DU
11.0,WN,456,2025,4,15,2,ABQ,DEN,3,3,700,780,80.0,1.0,0.0,14.0,35.0,3.0,11.1,0.0,48.2,1.7,0.0,11.2,35.039976,-106.608925,39.860027,-104.673792,N7849A
-8.0,WN,3607,2025,4,15,2,ABQ,HOU,3,3,710,895,125.0,1.0,0.0,-6.0,35.0,14.0,11.1,0.0,48.2,22.8,0.0,4.0,35.039976,-106.608925,29.645336,-95.276812,N7738A
-7.0,WN,2714,2025,4,15,2,ABQ,LGB,3,3,710,770,120.0,1.0,-3.0,-10.0,35.0,14.0,11.1,0.0,48.2,13.9,0.0,7.6,35.039976,-106.608925,33.816523,-118.149891,N937WN
-6.0,OO,5524,2025,4,15,2,ABQ,IAH,3,3,720,914,134.0,1.0,-4.0,-10.0,83.0,14.0,10.0,0.0,50.0,23.3,0.0,9.4,35.039976,-106.608925,29.9844,-95.3414,N165SY
-3.0,OO,3549,2025,4,15,2,ABQ,LAX,3,3,732,810,138.0,1.0,3.0,7.0,80.0,14.0,10.0,0.0,50.0,13.3,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N293SY
9.0,OO,6287,2025,4,15,2,ABQ,PHX,3,3,735,765,90.0,1.0,-7.0,-3.0,91.0,14.0,10.0,0.0,50.0,20.6,0.0,9.4,35.039976,-106.608925,33.435302,-112.005905,N501SY
-5.0,OO,3665,2025,4,15,2,ABQ,SLC,3,3,760,871,111.0,1.0,-8.0,-31.0,90.0,23.0,10.0,0.0,50.0,7.8,0.0,7.6,35.039976,-106.608925,40.78886,-111.979866,N261SY
-9.0,UA,1269,2025,4,15,2,ABQ,ORD,3,3,770,1006,176.0,1.0,-4.0,-21.0,100.0,23.0,10.0,0.0,50.0,8.3,0.0,29.5,35.039976,-106.608925,41.9786,-87.9048,N27733
0.0,WN,2123,2025,4,15,2,ABQ,DAL,3,3,770,935,105.0,1.0,-3.0,1.0,35.0,23.0,10.0,0.0,50.0,18.3,0.0,14.8,35.039976,-106.608925,32.844776,-96.847653,N946WN
-5.0,AA,1230,2025,4,15,2,ABQ,DFW,3,3,776,945,109.0,1.0,-5.0,-3.0,45.0,20.0,10.0,0.0,50.0,18.3,0.0,25.9,35.039976,-106.608925,32.896801,-97.038002,N822AW
-13.0,AA,1219,2025,4,15,2,ABQ,ORD,3,3,788,1023,175.0,1.0,-6.0,-33.0,91.0,9.0,9.4,0.0,61.2,10.0,0.0,29.5,35.039976,-106.608925,41.9786,-87.9048,N856NN
-10.0,OO,6534,2025,4,15,2,ABQ,LAX,3,3,811,891,140.0,1.0,-12.0,-19.0,75.0,9.0,9.4,0.0,61.2,13.3,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N730SK
-10.0,UA,250,2025,4,15,2,ABQ,DEN,3,3,816,900,84.0,1.0,-1.0,-9.0,97.0,0.0,9.4,0.0,61.2,6.1,0.0,14.8,35.039976,-106.608925,39.860027,-104.673792,N451UA
-2.0,WN,2498,2025,4,15,2,ABQ,BNA,3,3,820,1045,165.0,1.0,7.0,-1.0,35.0,0.0,9.4,0.0,61.2,17.2,0.0,27.7,35.039976,-106.608925,36.1245,-86.6782,N277WN
-7.0,OO,4639,2025,4,15,2,ABQ,SFO,3,3,828,932,164.0,1.0,3.0,-3.0,41.0,0.0,9.4,0.0,61.2,12.8,0.0,14.8,35.039976,-106.608925,37.619806,-122.374821,N603UX
4.0,WN,3358,2025,4,15,2,ABQ,BWI,3,3,835,1175,220.0,1.0,-6.0,-22.0,45.0,0.0,9.4,0.0,61.2,18.9,0.0,38.9,35.039976,-106.608925,39.1754,-76.668297,N8717M
-4.0,WN,186,2025,4,15,2,ABQ,MDW,3,3,835,1055,160.0,1.0,-9.0,-22.0,50.0,4.0,9.4,0.0,61.2,10.0,0.0,24.1,35.039976,-106.608925,41.785999,-87.752403,N8821S
-10.0,WN,1189,2025,4,15,2,ABQ,BUR,3,3,850,915,125.0,1.0,-4.0,-13.0,75.0,4.0,10.0,0.0,51.8,12.2,0.0,9.4,35.039976,-106.608925,34.202834,-118.35805,N468WN
-9.0,MQ,4038,2025,4,15,2,ABQ,DFW,3,3,883,1054,111.0,1.0,-9.0,-8.0,31.0,4.0,10.0,0.0,51.8,20.6,0.0,13.0,35.039976,-106.608925,32.896801,-97.038002,N203NN
-9.0,WN,2023,2025,4,15,2,ABQ,DAL,3,3,885,1055,110.0,1.0,-10.0,-24.0,35.0,4.0,10.0,0.0,51.8,21.1,0.0,16.6,35.039976,-106.608925,32.844776,-96.847653,N7732A
-4.0,WN,3518,2025,4,15,2,ABQ,PHX,3,3,895,915,80.0,1.0,-4.0,-12.0,35.0,4.0,10.0,0.0,51.8,23.3,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N7715E
-5.0,WN,3913,2025,4,15,2,ABQ,MCI,3,3,900,1075,115.0,1.0,-11.0,-9.0,85.0,0.0,11.1,0.0,42.5,14.4,0.0,24.1,35.039976,-106.608925,39.301699,-94.713893,N8735L
-8.0,MQ,3951,2025,4,15,2,ABQ,ORD,3,3,908,1147,179.0,1.0,-3.0,-17.0,73.0,0.0,11.1,0.0,42.5,12.2,0.0,31.7,35.039976,-106.608925,41.9786,-87.9048,N313BS
-5.0,OO,6432,2025,4,15,2,ABQ,PHX,3,3,921,953,92.0,1.0,-1.0,-1.0,75.0,0.0,11.1,0.0,42.5,23.3,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N508SY
-7.0,WN,778,2025,4,15,2,ABQ,HOU,3,3,935,1120,125.0,1.0,-3.0,-7.0,35.0,0.0,11.1,0.0,42.5,24.4,0.0,8.0,35.039976,-106.608925,29.645336,-95.276812,N418WN
-9.0,WN,657,2025,4,15,2,ABQ,LAX,3,3,955,1020,125.0,1.0,-3.0,-12.0,35.0,0.0,11.1,0.0,42.5,13.9,0.0,9.4,35.039976,-106.608925,33.942501,-118.407997,N288WN
-9.0,WN,431,2025,4,15,2,ABQ,SAN,3,3,955,1010,115.0,1.0,-14.0,-23.0,35.0,0.0,11.1,0.0,42.5,16.1,0.0,9.4,35.039976,-106.608925,32.733601,-117.190002,N445WN
11.0,AA,9,2025,4,15,2,ABQ,DFW,3,3,980,1150,110.0,1.0,6.0,16.0,84.0,0.0,13.9,0.0,38.9,22.8,0.0,16.6,35.039976,-106.608925,32.896801,-97.038002,N9012
-10.0,DL,1109,2025,4,15,2,ABQ,ATL,3,3,1002,1310,188.0,1.0,-1.0,-2.0,105.0,11.0,13.9,0.0,38.9,21.7,0.0,24.1,35.039976,-106.608925,33.6367,-84.428101,N120DN
-5.0,WN,2294,2025,4,15,2,ABQ,LAS,3,3,1025,1065,100.0,1.0,-4.0,-7.0,75.0,11.0,16.1,0.0,37.1,26.7,0.0,9.4,35.039976,-106.608925,36.083361,-115.151817,N238WN
-1.0,WN,3351,2025,4,15,2,ABQ,DAL,3,3,1030,1200,110.0,1.0,-9.0,2.0,75.0,11.0,16.1,0.0,37.1,23.3,0.0,22.3,35.039976,-106.608925,32.844776,-96.847653,N7727A
-6.0,WN,346,2025,4,15,2,ABQ,AUS,3,3,1035,1200,105.0,1.0,-5.0,-9.0,75.0,11.0,16.1,0.0,37.1,27.2,0.0,7.6,35.039976,-106.608925,30.197535,-97.662015,N7867A
4.0,WN,1063,2025,4,15,2,ABQ,PHX,3,3,1075,1095,80.0,1.0,-5.0,-10.0,40.0,0.0,16.1,0.0,37.1,31.7,0.0,18.4,35.039976,-106.608925,33.435302,-112.005905,N211WN
-9.0,OO,6344,2025,4,15,2,ABQ,LAX,3,3,1087,1160,133.0,1.0,-8.0,-15.0,70.0,4.0,18.9,0.0,25.9,15.6,0.0,11.2,35.039976,-106.608925,33.942501,-118.407997,N511SY
54.0,OO,4012,2025,4,15,2,ABQ,SLC,3,3,1099,1209,110.0,1.0,67.0,62.0,85.0,4.0,18.9,0.0,25.9,20.6,0.0,14.8,35.039976,-106.608925,40.78886,-111.979866,N322SY
-6.0,OO,6431,2025,4,15,2,ABQ,PHX,3,3,1146,1175,89.0,1.0,-1.0,-3.0,95.0,54.0,19.4,0.0,11.2,32.2,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N751EV
-4.0,WN,324,2025,4,15,2,ABQ,LAS,3,3,1155,1195,100.0,1.0,1.0,-13.0,90.0,54.0,19.4,0.0,11.2,28.3,0.0,11.2,35.039976,-106.608925,36.083361,-115.151817,N8574Z
-6.0,WN,1408,2025,4,15,2,ABQ,DEN,3,3,1160,1245,85.0,1.0,-8.0,-12.0,75.0,54.0,19.4,0.0,11.2,17.2,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N217JC
-13.0,WN,3567,2025,4,15,2,ABQ,PHX,3,3,1180,1200,80.0,1.0,-6.0,-11.0,85.0,0.0,19.4,0.0,11.2,32.2,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N8691A
0.0,OO,4238,2025,4,15,2,ABR,MSP,2,3,405,487,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N712EV
-10.0,OO,4262,2025,4,15,2,ABR,MSP,2,3,890,970,80.0,1.0,-6.0,4.0,37.0,0.0,3.3,0.0,11.2,8.3,0.0,29.5,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N712EV
-3.0,OO,3939,2025,4,15,2,ABY,ATL,2,3,420,492,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N738SK
-10.0,OO,4172,2025,4,15,2,ABY,ATL,2,3,725,791,66.0,1.0,-10.0,-10.0,80.0,0.0,16.1,0.0,9.4,18.3,0.0,33.5,31.532946,-84.196215,33.6367,-84.428101,N170PQ
-7.0,OO,3965,2025,4,15,2,ABY,ATL,2,3,1068,1136,68.0,1.0,-10.0,-19.0,41.0,0.0,22.2,0.0,14.8,21.1,0.0,24.1,31.532946,-84.196215,33.6367,-84.428101,N161PQ
-10.0,OO,6274,2025,4,15,2,ACT,DFW,2,3,310,370,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N613SK
-1.0,OO,6293,2025,4,15,2,ACT,DFW,2,3,626,686,60.0,1.0,18.0,19.0,81.0,0.0,19.6,0.0,22.3,14.4,0.0,14.8,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N702SK
32.0,OO,6485,2025,4,15,2,ACT,DFW,2,3,1111,1170,59.0,1.0,69.0,63.0,91.0,0.0,23.8,0.0,18.4,22.8,0.0,16.6,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N753EV
-5.0,OO,5313,2025,4,15,2,ACV,SFO,2,3,375,450,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N160SY
-1.0,OO,5966,2025,4,15,2,ACV,DEN,2,3,775,999,164.0,1.0,22.0,6.0,41.0,0.0,8.3,0.0,5.4,7.8,0.0,9.4,40.978101,-124.109,39.860027,-104.673792,N87365
-3.0,OO,4655,2025,4,15,2,ACV,SFO,2,3,854,935,81.0,1.0,10.0,-2.0,84.0,0.0,8.9,0.0,9.4,12.8,0.0,14.8,40.978101,-124.109,37.619806,-122.374821,N200SY
-6.0,OO,5341,2025,4,15,2,ACV,LAX,2,3,977,1090,113.0,1.0,-9.0,-11.0,93.0,0.0,9.4,0.0,9.4,14.4,0.0,13.0,40.978101,-124.109,33.942501,-118.407997,N163SY
-11.0,OO,5539,2025,4,15,2,ACV,SFO,2,3,996,1069,73.0,1.0,0.0,-8.0,35.0,0.0,9.4,0.0,9.4,13.9,0.0,18.4,40.978101,-124.109,37.619806,-122.374821,N479CA
-4.0,NK,3996,2025,4,15,2,ACY,FLL,2,3,345,507,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.072599,-80.152702,N985NK
2.0,NK,3994,2025,4,15,2,ACY,MCO,2,3,360,514,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N740NK
-10.0,NK,698,2025,4,15,2,ACY,PBI,2,3,420,580,160.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.683201,-80.095596,N981NK
-5.0,NK,1258,2025,4,15,2,ACY,FLL,2,3,719,882,163.0,1.0,-6.0,-16.0,55.0,0.0,15.6,0.0,16.6,24.4,0.0,5.4,39.456201,-74.577511,26.072599,-80.152702,N615NK
3.0,NK,1476,2025,4,15,2,ACY,MCO,2,3,1029,1187,158.0,1.0,-9.0,-25.0,192.0,0.0,17.8,0.0,18.4,28.3,0.0,18.4,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N667NK
-13.0,NK,703,2025,4,15,2,ACY,MYR,2,3,1296,1384,88.0,1.0,-15.0,-24.0,214.0,0.0,19.4,0.0,42.5,24.4,0.0,24.1,39.456201,-74.577511,33.679699,-78.928299,N986NK
-9.0,AS,196,2025,4,15,2,ADQ,ANC,2,3,425,481,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N622AS
6.0,OO,6310,2025,4,15,2,AEX,DFW,2,3,331,417,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N719SK
34.0,OO,4932,2025,4,15,2,AEX,DFW,2,3,639,720,81.0,1.0,44.0,39.0,38.0,0.0,18.3,0.0,7.6,13.9,0.0,14.8,31.325828,-92.546702,32.896801,-97.038002,N720EV
15.0,OO,6248,2025,4,15,2,AEX,DFW,2,3,1108,1190,82.0,1.0,25.0,21.0,70.0,0.0,23.3,0.0,11.2,22.8,0.0,16.6,31.325828,-92.546702,32.896801,-97.038002,N772SK
1.0,OH,5291,2025,4,15,2,AGS,CLT,2,3,390,461,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,35.2140007019043,-80.94309997558594,N597NN
-7.0,OH,5226,2025,4,15,2,AGS,DCA,2,3,454,554,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N529EA
-6.0,OH,5392,2025,4,15,2,AGS,CLT,2,3,668,738,70.0,1.0,-7.0,-30.0,70.0,0.0,17.2,0.0,11.2,18.9,0.0,22.3,33.3699,-81.9645,35.2140007019043,-80.94309997558594,N602NN
-1.0,MQ,3696,2025,4,15,2,AGS,DFW,2,3,970,1087,177.0,1.0,-7.0,-19.0,70.0,0.0,23.3,0.0,27.7,21.7,0.0,13.0,33.3699,-81.9645,32.896801,-97.038002,N253NN
-3.0,OH,5294,2025,4,15,2,AGS,CLT,2,3,1107,1179,72.0,1.0,-6.0,-12.0,73.0,0.0,24.4,0.0,25.9,22.2,0.0,29.5,33.3699,-81.9645,35.2140007019043,-80.94309997558594,N604NN
-8.0,OH,5391,2025,4,15,2,AGS,CLT,2,3,1238,1310,72.0,1.0,0.0,-8.0,30.0,0.0,23.9,0.0,37.1,22.2,0.0,22.3,33.3699,-81.9645,35.2140007019043,-80.94309997558594,N570NN
-7.0,AA,2971,2025,4,15,2,ALB,DFW,3,3,325,517,252.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,32.896801,-97.038002,N108UW
-5.0,AA,1050,2025,4,15,2,ALB,CLT,3,3,330,469,139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,35.2140007019043,-80.94309997558594,N659AW
-9.0,UA,2225,2025,4,15,2,ALB,ORD,3,3,360,451,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,41.9786,-87.9048,N441UA
-1.0,OH,5101,2025,4,15,2,ALB,DCA,3,3,360,451,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,38.8521,-77.037697,N500AE
-6.0,WN,1079,2025,4,15,2,ALB,MDW,3,3,360,435,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,41.785999,-87.752403,N8705Q
-5.0,DL,2429,2025,4,15,2,ALB,ATL,3,3,365,525,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,33.6367,-84.428101,N374NW
-4.0,B6,2920,2025,4,15,2,ALB,MCO,3,3,365,549,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N805JB
-10.0,OO,3643,2025,4,15,2,ALB,DTW,3,3,365,475,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,42.21377,-83.353786,N836SK
-5.0,WN,2763,2025,4,15,2,ALB,BWI,3,3,390,470,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,39.1754,-76.668297,N8534Z
0.0,WN,152,2025,4,15,2,ALB,MCO,3,3,465,645,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,5.4,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N8329B
-10.0,B6,1087,2025,4,15,2,ALB,FLL,3,3,480,679,199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,5.4,42.748299,-73.801697,26.072599,-80.152702,N997JL
-8.0,WN,639,2025,4,15,2,ALB,BWI,3,3,535,615,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,11.2,42.748299,-73.801697,39.1754,-76.668297,N248WN
