DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-6.0,OO,4108,2024,2,15,4,ABQ,LAX,3,3,705,779,134.0,1.0,-8.0,-9.0,42.0,23.0,0.6,0.0,9.4,10.0,0.0,5.4,35.039976,-106.608925,33.942501,-118.407997,N292SY
-8.0,OO,4084,2024,2,15,4,ABQ,SLC,3,3,735,849,114.0,1.0,12.0,3.0,88.0,18.0,0.0,0.0,14.8,6.7,0.0,22.3,35.039976,-106.608925,40.78886,-111.979866,N610CZ
-5.0,AA,1231,2024,2,15,4,ABQ,DFW,3,3,743,909,106.0,1.0,-4.0,-12.0,96.0,18.0,0.0,0.0,14.8,12.2,0.0,5.4,35.039976,-106.608925,32.896801,-97.038002,N987AN
37.0,WN,516,2024,2,15,4,ABQ,LGB,3,3,745,805,120.0,1.0,-2.0,5.0,75.0,18.0,0.0,0.0,14.8,10.6,0.0,0.0,35.039976,-106.608925,33.816523,-118.149891,N940WN
8.0,WN,1565,2024,2,15,4,ABQ,DEN,3,3,760,845,85.0,1.0,2.0,-1.0,35.0,37.0,0.0,0.0,14.8,-3.3,0.0,5.4,35.039976,-106.608925,39.860027,-104.673792,N298WN
-5.0,OO,4685,2024,2,15,4,ABQ,ORD,3,3,773,1012,179.0,1.0,-9.0,-14.0,50.0,45.0,0.0,0.0,14.8,3.9,0.0,35.3,35.039976,-106.608925,41.9786,-87.9048,N118SY
-1.0,DL,1354,2024,2,15,4,ABQ,ATL,3,3,786,1079,173.0,1.0,-7.0,-28.0,98.0,45.0,-0.6,0.0,9.4,16.1,0.0,11.2,35.039976,-106.608925,33.6367,-84.428101,N356NW
8.0,WN,4717,2024,2,15,4,ABQ,LAS,3,3,795,835,100.0,1.0,11.0,12.0,80.0,45.0,-0.6,0.0,9.4,11.1,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N762SW
3.0,UA,250,2024,2,15,4,ABQ,DEN,3,3,814,900,86.0,1.0,11.0,1.0,96.0,53.0,-0.6,0.0,9.4,-3.3,0.0,7.6,35.039976,-106.608925,39.860027,-104.673792,N438UA
-5.0,AA,1219,2024,2,15,4,ABQ,ORD,3,3,823,1050,167.0,1.0,-4.0,-12.0,87.0,56.0,-0.6,0.0,9.4,3.9,0.0,37.1,35.039976,-106.608925,41.9786,-87.9048,N4005X
-9.0,WN,2633,2024,2,15,4,ABQ,MCI,3,3,830,995,105.0,1.0,-4.0,-6.0,35.0,19.0,-0.6,0.0,9.4,0.6,0.0,13.0,35.039976,-106.608925,39.301699,-94.713893,N769SW
-2.0,WN,1040,2024,2,15,4,ABQ,BUR,3,3,860,930,130.0,1.0,-5.0,-15.0,80.0,11.0,-1.1,0.0,9.4,7.8,0.0,0.0,35.039976,-106.608925,34.202834,-118.35805,N559WN
-2.0,WN,2307,2024,2,15,4,ABQ,AUS,3,3,865,1025,100.0,1.0,-6.0,-13.0,75.0,11.0,-1.1,0.0,9.4,17.8,0.0,7.6,35.039976,-106.608925,30.197535,-97.662015,N294WN
0.0,WN,2524,2024,2,15,4,ABQ,BWI,3,3,875,1205,210.0,1.0,11.0,1.0,90.0,11.0,-1.1,0.0,9.4,6.7,0.0,16.6,35.039976,-106.608925,39.1754,-76.668297,N8577Z
76.0,OO,4630,2024,2,15,4,ABQ,SFO,3,3,895,1006,171.0,1.0,-1.0,-14.0,41.0,0.0,-1.1,0.0,9.4,10.0,0.0,5.4,35.039976,-106.608925,37.619806,-122.374821,N127SY
33.0,AA,1230,2024,2,15,4,ABQ,DFW,3,3,897,1063,106.0,1.0,20.0,10.0,52.0,76.0,-1.1,0.0,9.4,17.2,0.0,9.4,35.039976,-106.608925,32.896801,-97.038002,N935NN
-5.0,OO,3176,2024,2,15,4,ABQ,PHX,3,3,905,995,90.0,1.0,-6.0,-8.0,74.0,109.0,0.0,0.0,7.6,12.2,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N608SK
12.0,WN,2480,2024,2,15,4,ABQ,HOU,3,3,920,1100,120.0,1.0,5.0,-12.0,85.0,109.0,0.0,0.0,7.6,22.0,0.0,11.0,35.039976,-106.608925,29.645336,-95.276812,N440LV
4.0,WN,943,2024,2,15,4,ABQ,DAL,3,3,935,1095,100.0,1.0,14.0,-1.0,35.0,121.0,0.0,0.0,7.6,17.8,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N477WN
7.0,WN,2609,2024,2,15,4,ABQ,PHX,3,3,985,1065,80.0,1.0,2.0,-6.0,75.0,16.0,2.8,0.0,9.4,15.6,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N289CT
18.0,AA,9,2024,2,15,4,ABQ,DFW,3,3,998,1163,105.0,1.0,-4.0,-10.0,90.0,23.0,2.8,0.0,9.4,19.4,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N754UW
-8.0,DL,1109,2024,2,15,4,ABQ,ATL,3,3,1008,1302,174.0,1.0,2.0,-14.0,108.0,29.0,2.8,0.0,9.4,20.0,0.0,13.0,35.039976,-106.608925,33.6367,-84.428101,N372DN
-3.0,WN,679,2024,2,15,4,ABQ,LAX,3,3,1020,1090,130.0,1.0,-3.0,-12.0,75.0,25.0,6.7,0.0,0.0,14.4,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N957WN
-1.0,WN,2090,2024,2,15,4,ABQ,DAL,3,3,1030,1190,100.0,1.0,5.0,-7.0,95.0,25.0,6.7,0.0,0.0,18.9,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N8674B
-9.0,OO,4096,2024,2,15,4,ABQ,SLC,3,3,1080,1195,115.0,1.0,-7.0,-2.0,85.0,0.0,8.3,0.0,9.4,4.4,0.0,16.6,35.039976,-106.608925,40.78886,-111.979866,N268SY
-9.0,UA,312,2024,2,15,4,ABQ,DEN,3,3,1093,1180,87.0,1.0,-5.0,-7.0,100.0,0.0,8.3,0.0,9.4,3.3,0.0,13.0,35.039976,-106.608925,39.860027,-104.673792,N415UA
4.0,WN,3365,2024,2,15,4,ABQ,DEN,3,3,1115,1200,85.0,1.0,0.0,-4.0,80.0,0.0,8.3,0.0,9.4,6.1,0.0,18.4,35.039976,-106.608925,39.860027,-104.673792,N228WN
-5.0,WN,3994,2024,2,15,4,ABQ,PHX,3,3,1135,1215,80.0,1.0,-5.0,-17.0,45.0,4.0,8.3,0.0,9.4,20.0,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N1804U
8.0,OO,4103,2024,2,15,4,ABQ,LAX,3,3,1140,1213,133.0,1.0,28.0,16.0,83.0,4.0,11.1,0.0,0.0,16.1,0.0,14.8,35.039976,-106.608925,33.942501,-118.407997,N285SY
-9.0,OO,4846,2024,2,15,4,ABQ,PHX,3,3,1149,1243,94.0,1.0,-5.0,-3.0,97.0,12.0,11.1,0.0,0.0,20.0,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N507SY
18.0,OO,3206,2024,2,15,4,ABQ,LAX,3,3,1149,1219,130.0,1.0,-9.0,5.0,70.0,12.0,11.1,0.0,0.0,16.1,0.0,14.8,35.039976,-106.608925,33.942501,-118.407997,N762SK
-1.0,WN,3531,2024,2,15,4,ABQ,LAS,3,3,1150,1185,95.0,1.0,21.0,-3.0,75.0,30.0,11.1,0.0,0.0,15.0,0.0,9.4,35.039976,-106.608925,36.083361,-115.151817,N938WN
-5.0,AS,655,2024,2,15,4,ABQ,SEA,3,3,1183,1319,196.0,1.0,2.0,1.0,95.0,30.0,11.1,0.0,0.0,3.3,1.0,13.0,35.039976,-106.608925,47.447943,-122.310276,N934AK
15.0,NK,2511,2024,2,15,4,ABQ,LAS,3,3,1205,1249,104.0,1.0,-3.0,-3.0,95.0,26.0,12.2,0.0,13.0,16.1,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N925NK
33.0,B6,66,2024,2,15,4,ABQ,JFK,3,3,1439,349,230.0,1.0,-2.0,5.0,49.0,0.0,15.0,0.0,20.5,0.0,0.0,0.0,35.039976,-106.608925,40.639447,-73.779317,N3132J
-1.0,OO,4238,2024,2,15,4,ABR,MSP,2,3,406,492,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N768SK
-10.0,OO,4262,2024,2,15,4,ABR,MSP,2,3,881,964,83.0,1.0,-8.0,-5.0,40.0,0.0,-16.7,0.0,14.8,-6.1,0.0,20.5,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N768SK
142.0,OO,3959,2024,2,15,4,ABY,ATL,2,3,924,988,64.0,1.0,0.0,-4.0,84.0,0.0,11.7,0.0,0.0,13.3,0.0,9.4,31.532946,-84.196215,33.6367,-84.428101,N679CA
0.0,MQ,3660,2024,2,15,4,ACT,DFW,2,3,315,370,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N281NN
-2.0,MQ,3897,2024,2,15,4,ACT,DFW,2,3,620,675,55.0,1.0,-8.0,-16.0,71.0,0.0,14.4,0.0,13.0,10.6,0.0,11.2,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N644RW
-3.0,MQ,3896,2024,2,15,4,ACT,DFW,2,3,1124,1179,55.0,1.0,-1.0,-13.0,31.0,0.0,20.0,0.0,16.6,19.4,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N281NN
-1.0,OO,5313,2024,2,15,4,ACV,SFO,2,3,360,443,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N141SY
1.0,OO,5226,2024,2,15,4,ACV,DEN,2,3,765,986,161.0,1.0,-5.0,-7.0,41.0,0.0,8.9,0.3,11.2,-2.8,0.0,7.6,40.978101,-124.109,39.860027,-104.673792,N782SK
-5.0,OO,4655,2024,2,15,4,ACV,SFO,2,3,855,935,80.0,1.0,-3.0,9.0,88.0,0.0,9.4,0.5,13.0,9.4,0.0,7.6,40.978101,-124.109,37.619806,-122.374821,N610UX
-11.0,OO,5341,2024,2,15,4,ACV,LAX,2,3,927,1045,118.0,1.0,-11.0,-15.0,93.0,0.0,9.4,0.5,14.8,13.9,0.0,5.4,40.978101,-124.109,33.942501,-118.407997,N613UX
-4.0,OO,4654,2024,2,15,4,ACV,SFO,2,3,990,1070,80.0,1.0,-5.0,-1.0,101.0,0.0,10.0,0.3,13.0,11.1,0.0,7.6,40.978101,-124.109,37.619806,-122.374821,N616UX
-5.0,NK,1668,2024,2,15,4,ACY,TPA,2,3,330,487,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,27.9755,-82.533203,N655NK
3.0,NK,303,2024,2,15,4,ACY,MCO,2,3,360,516,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N614NK
-1.0,NK,786,2024,2,15,4,ACY,FLL,2,3,567,730,163.0,1.0,-7.0,-3.0,93.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,39.456201,-74.577511,26.072599,-80.152702,N694NK
-8.0,NK,1748,2024,2,15,4,ACY,RSW,2,3,626,798,172.0,1.0,0.0,0.0,0.0,0.0,-3.9,0.0,13.0,15.3,0.0,13.0,39.456201,-74.577511,26.534685,-81.752816,N644NK
-10.0,NK,1670,2024,2,15,4,ACY,MCO,2,3,729,886,157.0,1.0,-14.0,-8.0,90.0,0.0,-5.7,0.0,181.4,16.1,0.0,5.4,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N655NK
15.0,NK,365,2024,2,15,4,ACY,PBI,2,3,866,1023,157.0,1.0,-2.0,5.0,99.0,0.0,-1.8,0.0,14.8,25.0,0.0,20.5,39.456201,-74.577511,26.683201,-80.095596,N675NK
49.0,NK,341,2024,2,15,4,ACY,TPA,2,3,1038,1194,156.0,1.0,0.0,0.0,0.0,0.0,3.3,0.0,9.0,23.3,0.0,5.4,39.456201,-74.577511,27.9755,-82.533203,N527NK
-13.0,NK,1682,2024,2,15,4,ACY,MYR,2,3,1140,1233,93.0,1.0,-7.0,0.0,96.0,0.0,5.0,0.0,14.8,16.1,0.0,27.7,39.456201,-74.577511,33.679699,-78.928299,N655NK
29.0,NK,398,2024,2,15,4,ACY,FLL,2,3,1186,1351,165.0,1.0,34.0,35.0,91.0,0.0,5.0,0.0,14.8,23.9,0.0,18.4,39.456201,-74.577511,26.072599,-80.152702,N608NK
-10.0,AS,196,2024,2,15,4,ADQ,ANC,2,3,420,479,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N565AS
-5.0,9E,5172,2024,2,15,4,AEX,ATL,2,3,360,529,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,33.6367,-84.428101,N928XJ
-10.0,OO,3189,2024,2,15,4,AEX,DFW,2,3,614,699,85.0,1.0,-10.0,-13.0,70.0,0.0,5.0,0.0,0.0,10.6,0.0,11.2,31.325828,-92.546702,32.896801,-97.038002,N713EV
-4.0,9E,5445,2024,2,15,4,AEX,ATL,2,3,960,1123,103.0,1.0,-10.0,-20.0,81.0,0.0,15.0,0.0,7.6,18.3,0.0,16.6,31.325828,-92.546702,33.6367,-84.428101,N294PQ
-1.0,OO,3213,2024,2,15,4,AEX,DFW,2,3,1104,1190,86.0,1.0,-4.0,-6.0,70.0,0.0,19.4,0.0,7.6,19.4,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N614SK
0.0,OO,3952,2024,2,15,4,AGS,ATL,2,3,360,427,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N840SK
-13.0,OH,5042,2024,2,15,4,AGS,DCA,2,3,371,479,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N521AE
-4.0,9E,4867,2024,2,15,4,AGS,ATL,2,3,420,495,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N538CA
-3.0,OO,3822,2024,2,15,4,AGS,ATL,2,3,645,712,67.0,1.0,1.0,-2.0,40.0,0.0,1.7,0.0,0.0,1.7,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N840SK
-2.0,9E,5503,2024,2,15,4,AGS,ATL,2,3,770,839,69.0,1.0,-5.0,-7.0,40.0,0.0,1.7,0.0,0.0,1.7,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N298PQ
0.0,OO,3745,2024,2,15,4,AGS,ATL,2,3,958,1023,65.0,1.0,1.0,-2.0,40.0,0.0,11.7,0.0,0.0,16.1,0.0,11.2,33.3699,-81.9645,33.6367,-84.428101,N809SK
-8.0,OH,5439,2024,2,15,4,AGS,DFW,2,3,1016,1139,183.0,1.0,-9.0,-6.0,35.0,0.0,16.1,0.0,14.8,18.3,0.0,7.6,33.3699,-81.9645,32.896801,-97.038002,N611NN
183.0,OO,3873,2024,2,15,4,AGS,ATL,2,3,1129,1203,74.0,1.0,195.0,192.0,40.0,0.0,20.0,0.0,18.4,19.4,0.0,14.8,33.3699,-81.9645,33.6367,-84.428101,N679CA
-7.0,OH,5190,2024,2,15,4,ALB,DCA,3,3,313,417,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,38.8521,-77.037697,N564NN
21.0,9E,5454,2024,2,15,4,ALB,LGA,3,3,324,390,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,40.777199,-73.872597,N600LR
14.0,B6,87,2024,2,15,4,ALB,FLL,3,3,360,566,206.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,26.072599,-80.152702,N556JB
17.0,AA,2971,2024,2,15,4,ALB,DFW,3,3,360,565,265.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,32.896801,-97.038002,N668AW
-2.0,YX,3459,2024,2,15,4,ALB,EWR,3,3,360,439,79.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,40.6894,-74.170545,N721YX
14.0,WN,1320,2024,2,15,4,ALB,MCO,3,3,360,550,190.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N8898L
29.0,DL,2429,2024,2,15,4,ALB,ATL,3,3,365,543,178.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,33.6367,-84.428101,N348NW
7.0,AA,440,2024,2,15,4,ALB,CLT,3,3,365,510,145.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,35.2140007019043,-80.94309997558594,N660AW
