DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-5.0,OO,3771,2025,11,15,6,ABQ,LAX,3,3,723,800,137.0,1.0,-9.0,-22.0,80.0,1.0,8.0,0.0,0.0,17.0,2.2,11.0,35.039976,-106.608925,33.942501,-118.407997,N260SY
36.0,AA,1670,2025,11,15,6,ABQ,DFW,3,3,732,902,110.0,1.0,-5.0,-20.0,85.0,1.0,8.0,0.0,0.0,23.0,0.0,24.0,35.039976,-106.608925,32.896801,-97.038002,N114UW
-9.0,OO,6516,2025,11,15,6,ABQ,PHX,3,3,735,828,93.0,1.0,-7.0,-1.0,100.0,37.0,8.0,0.0,0.0,17.0,0.0,11.0,35.039976,-106.608925,33.435302,-112.005905,N521SY
12.0,WN,4326,2025,11,15,6,ABQ,MCI,3,3,750,925,115.0,1.0,22.0,15.0,75.0,37.0,8.0,0.0,0.0,16.0,0.0,15.0,35.039976,-106.608925,39.301699,-94.713893,N253WN
-13.0,OO,3613,2025,11,15,6,ABQ,SLC,3,3,752,862,110.0,1.0,-2.0,-3.0,90.0,48.0,8.0,0.0,0.0,9.0,0.0,7.0,35.039976,-106.608925,40.78886,-111.979866,N297SY
-3.0,OO,6483,2025,11,15,6,ABQ,LAX,3,3,755,829,134.0,1.0,-8.0,-3.0,100.0,48.0,8.0,0.0,0.0,17.0,2.2,11.0,35.039976,-106.608925,33.942501,-118.407997,N758SK
-5.0,WN,2299,2025,11,15,6,ABQ,PHX,3,3,765,850,85.0,1.0,-7.0,-28.0,45.0,48.0,8.0,0.0,0.0,18.0,0.0,7.0,35.039976,-106.608925,33.435302,-112.005905,N8529Z
0.0,UA,1269,2025,11,15,6,ABQ,ORD,3,3,768,1000,172.0,1.0,-6.0,-23.0,114.0,48.0,8.0,0.0,0.0,17.0,0.0,24.0,35.039976,-106.608925,41.9786,-87.9048,N23707
-10.0,MQ,3973,2025,11,15,6,ABQ,ORD,3,3,785,1030,185.0,1.0,-4.0,-18.0,71.0,48.0,7.0,0.0,9.0,18.0,0.0,28.0,35.039976,-106.608925,41.9786,-87.9048,N306DD
21.0,WN,3436,2025,11,15,6,ABQ,LAS,3,3,785,825,100.0,1.0,15.0,19.0,75.0,48.0,7.0,0.0,9.0,18.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N482WN
-2.0,AS,618,2025,11,15,6,ABQ,SEA,3,3,793,940,207.0,1.0,-5.0,-3.0,94.0,69.0,7.0,0.0,9.0,12.0,0.0,17.0,35.039976,-106.608925,47.447943,-122.310276,N569AS
-7.0,UA,1741,2025,11,15,6,ABQ,DEN,3,3,812,895,83.0,1.0,-6.0,-11.0,96.0,69.0,7.0,0.0,9.0,12.0,0.0,13.0,35.039976,-106.608925,39.860027,-104.673792,N896UA
5.0,WN,113,2025,11,15,6,ABQ,BWI,3,3,830,1170,220.0,1.0,-2.0,3.0,45.0,33.0,7.0,0.0,9.0,11.0,0.0,7.0,35.039976,-106.608925,39.1754,-76.668297,N8575Z
78.0,WN,1518,2025,11,15,6,ABQ,HOU,3,3,835,1020,125.0,1.0,72.0,80.0,35.0,26.0,7.0,0.0,9.0,27.0,0.0,11.0,35.039976,-106.608925,29.645336,-95.276812,N7833A
-2.0,DL,1004,2025,11,15,6,ABQ,ATL,3,3,840,1143,183.0,1.0,-9.0,-30.0,145.0,104.0,10.0,0.0,7.0,23.0,0.0,11.0,35.039976,-106.608925,33.6367,-84.428101,N855DN
-10.0,OO,6202,2025,11,15,6,ABQ,DFW,3,3,857,1032,115.0,1.0,-8.0,-38.0,73.0,104.0,10.0,0.0,7.0,27.0,0.0,24.0,35.039976,-106.608925,32.896801,-97.038002,N716SK
4.0,WN,3342,2025,11,15,6,ABQ,DEN,3,3,895,980,85.0,1.0,-2.0,-12.0,40.0,83.0,10.0,0.0,7.0,17.0,0.0,9.0,35.039976,-106.608925,39.860027,-104.673792,N8907L
-5.0,WN,137,2025,11,15,6,ABQ,DAL,3,3,900,1070,110.0,1.0,-6.0,-19.0,85.0,4.0,11.0,0.0,7.0,27.0,0.0,17.0,35.039976,-106.608925,32.844776,-96.847653,N908WN
-4.0,WN,3520,2025,11,15,6,ABQ,PHX,3,3,900,985,85.0,1.0,-5.0,-15.0,75.0,4.0,11.0,0.0,7.0,23.0,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N962WN
-6.0,UA,704,2025,11,15,6,ABQ,IAD,3,3,915,1251,216.0,1.0,-5.0,-11.0,375.0,4.0,11.0,0.0,7.0,14.0,0.0,6.0,35.039976,-106.608925,38.9445,-77.455803,N13716
-14.0,OO,4961,2025,11,15,6,ABQ,PHX,3,3,916,1006,90.0,1.0,-9.0,-22.0,70.0,4.0,11.0,0.0,7.0,23.0,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N707SK
-3.0,WN,196,2025,11,15,6,ABQ,LAX,3,3,940,1010,130.0,1.0,-1.0,-8.0,85.0,4.0,11.0,0.0,7.0,15.0,0.1,19.0,35.039976,-106.608925,33.942501,-118.407997,N459WN
-2.0,WN,183,2025,11,15,6,ABQ,LAS,3,3,965,1005,100.0,1.0,-9.0,-14.0,85.0,0.0,14.0,0.0,7.0,19.0,1.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N8940Q
-7.0,WN,435,2025,11,15,6,ABQ,PHX,3,3,990,1075,85.0,1.0,-4.0,-12.0,75.0,0.0,14.0,0.0,7.0,23.0,0.0,15.0,35.039976,-106.608925,33.435302,-112.005905,N436WN
-6.0,WN,3311,2025,11,15,6,ABQ,SAN,3,3,1015,1075,120.0,1.0,5.0,-21.0,35.0,0.0,14.0,0.0,7.0,16.0,0.0,15.0,35.039976,-106.608925,32.733601,-117.190002,N273WN
-6.0,AA,9,2025,11,15,6,ABQ,DFW,3,3,1044,1214,110.0,1.0,-3.0,-9.0,112.0,0.0,17.0,0.0,9.0,31.0,0.0,32.0,35.039976,-106.608925,32.896801,-97.038002,N104UW
-10.0,OO,4652,2025,11,15,6,ABQ,DEN,3,3,1091,1180,89.0,1.0,-10.0,-11.0,101.0,0.0,19.0,0.0,9.0,21.0,0.0,6.0,35.039976,-106.608925,39.860027,-104.673792,N86372
-13.0,OO,4014,2025,11,15,6,ABQ,SLC,3,3,1093,1200,107.0,1.0,-6.0,-10.0,80.0,0.0,19.0,0.0,9.0,18.0,0.0,7.0,35.039976,-106.608925,40.78886,-111.979866,N312SY
-5.0,OO,4238,2025,11,15,6,ABR,MSP,2,3,390,472,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N719EV
-10.0,OO,4262,2025,11,15,6,ABR,MSP,2,3,905,985,80.0,1.0,-6.0,-27.0,78.0,0.0,6.0,0.0,28.0,13.0,0.0,26.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N713EV
-10.0,OO,3640,2025,11,15,6,ABY,ATL,2,3,411,482,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N679CA
-10.0,OO,6252,2025,11,15,6,ACT,DFW,2,3,308,369,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N708SK
-9.0,OO,6410,2025,11,15,6,ACT,DFW,2,3,1093,1157,64.0,1.0,-3.0,-6.0,70.0,0.0,30.0,0.0,13.0,31.0,0.0,30.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N708SK
-2.0,OO,5313,2025,11,15,6,ACV,SFO,2,3,440,520,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N87364
-10.0,OO,5966,2025,11,15,6,ACV,DEN,2,3,750,974,164.0,1.0,-10.0,-27.0,175.0,0.0,9.0,0.0,9.0,17.0,0.0,9.0,40.978101,-124.109,39.860027,-104.673792,N87364
-10.0,OO,4655,2025,11,15,6,ACV,SFO,2,3,855,935,80.0,1.0,-8.0,-27.0,85.0,0.0,7.0,0.0,7.0,14.0,0.0,9.0,40.978101,-124.109,37.619806,-122.374821,N613UX
-3.0,OO,5539,2025,11,15,6,ACV,SFO,2,3,950,1030,80.0,1.0,0.0,-10.0,96.0,0.0,8.0,0.0,0.0,15.0,0.0,6.0,40.978101,-124.109,37.619806,-122.374821,N928EV
-5.0,OO,5341,2025,11,15,6,ACV,LAX,2,3,973,1090,117.0,1.0,-5.0,-13.0,95.0,0.0,11.0,0.0,0.0,15.0,0.1,11.0,40.978101,-124.109,33.942501,-118.407997,N607UX
-10.0,OO,4654,2025,11,15,6,ACV,SFO,2,3,1125,1203,78.0,1.0,-2.0,-14.0,93.0,0.0,14.0,0.0,7.0,18.0,0.0,6.0,40.978101,-124.109,37.619806,-122.374821,N780SK
-3.0,NK,3995,2025,11,15,6,ACY,MCO,2,3,345,505,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N986NK
-3.0,NK,947,2025,11,15,6,ACY,FLL,2,3,495,662,167.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,39.456201,-74.577511,26.072599,-80.152702,N625NK
-15.0,NK,2207,2025,11,15,6,ACY,RSW,2,3,593,764,171.0,1.0,-8.0,-11.0,95.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,39.456201,-74.577511,26.534685,-81.752816,N629NK
-8.0,NK,1338,2025,11,15,6,ACY,RSW,2,3,923,1095,172.0,1.0,-8.0,-7.0,95.0,0.0,11.0,0.0,0.0,28.0,0.0,6.0,39.456201,-74.577511,26.534685,-81.752816,N628NK
-9.0,NK,703,2025,11,15,6,ACY,MCO,2,3,1023,1183,160.0,1.0,-11.0,-8.0,95.0,0.0,12.0,0.0,0.0,26.0,0.0,9.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N656NK
-12.0,NK,2600,2025,11,15,6,ACY,TPA,2,3,1170,1334,164.0,1.0,-5.0,-1.0,95.0,0.0,11.0,0.0,15.0,22.0,0.0,13.0,39.456201,-74.577511,27.9755,-82.533203,N606NK
-6.0,AS,187,2025,11,15,6,ADK,ANC,2,3,897,1131,174.0,1.0,3.0,1.0,99.0,0.0,8.4,1.8,50.8,-11.0,0.0,0.0,51.883564,-176.642783,61.179004,-149.992561,N214AK
3.0,AS,196,2025,11,15,6,ADQ,ANC,2,3,424,482,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N559AS
-6.0,AS,88,2025,11,15,6,ADQ,ANC,2,3,987,1045,58.0,1.0,-4.0,-18.0,92.0,0.0,3.0,0.0,26.0,-11.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N562AS
-9.0,MQ,3978,2025,11,15,6,AEX,DFW,2,3,344,433,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N774JG
0.0,MQ,3938,2025,11,15,6,AEX,DFW,2,3,605,694,89.0,1.0,-3.0,2.0,70.0,0.0,11.0,0.0,0.0,17.0,0.0,15.0,31.325828,-92.546702,32.896801,-97.038002,N751AB
-10.0,MQ,3954,2025,11,15,6,AEX,DFW,2,3,1122,1214,92.0,1.0,-3.0,-15.0,42.0,0.0,27.0,0.0,19.0,31.0,0.0,32.0,31.325828,-92.546702,32.896801,-97.038002,N774JG
-14.0,OH,5042,2025,11,15,6,AGS,DCA,2,3,360,459,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N539EA
-8.0,OH,5355,2025,11,15,6,AGS,DFW,2,3,420,539,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,32.896801,-97.038002,N635NN
124.0,DL,3082,2025,11,15,6,AGS,ATL,2,3,465,535,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N939AT
-1.0,DL,3063,2025,11,15,6,AGS,ATL,2,3,693,760,67.0,1.0,-7.0,2.0,85.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N930AT
-3.0,OO,4172,2025,11,15,6,AGS,ATL,2,3,899,967,68.0,1.0,3.0,-1.0,40.0,0.0,17.0,0.0,0.0,22.0,0.0,20.0,33.3699,-81.9645,33.6367,-84.428101,N679CA
-7.0,OH,5581,2025,11,15,6,AGS,DFW,2,3,974,1090,176.0,1.0,-3.0,-8.0,70.0,0.0,24.0,0.0,22.0,29.0,0.0,20.0,33.3699,-81.9645,32.896801,-97.038002,N587NN
28.0,DL,2537,2025,11,15,6,AGS,ATL,2,3,1082,1151,69.0,1.0,35.0,25.0,86.0,0.0,24.0,0.0,20.0,23.0,0.0,11.0,33.3699,-81.9645,33.6367,-84.428101,N922AT
-10.0,WN,246,2025,11,15,6,ALB,BWI,3,3,320,410,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,39.1754,-76.668297,N8614M
-4.0,YX,4655,2025,11,15,6,ALB,MIA,3,3,330,554,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,25.796011,-80.289751,N107HQ
-6.0,WN,3335,2025,11,15,6,ALB,MDW,3,3,350,435,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,41.785999,-87.752403,N8805L
-13.0,DL,1498,2025,11,15,6,ALB,DTW,3,3,360,470,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,42.21377,-83.353786,N359NB
-9.0,UA,2225,2025,11,15,6,ALB,ORD,3,3,360,463,163.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,41.9786,-87.9048,N821UA
-11.0,AA,2971,2025,11,15,6,ALB,DFW,3,3,361,559,258.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,32.896801,-97.038002,N114UW
-8.0,AA,1050,2025,11,15,6,ALB,CLT,3,3,361,505,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,35.2140007019043,-80.94309997558594,N9019F
-10.0,DL,2429,2025,11,15,6,ALB,ATL,3,3,370,540,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,33.6367,-84.428101,N364NB
-7.0,WN,263,2025,11,15,6,ALB,MCO,3,3,380,580,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N923WN
-8.0,YX,4468,2025,11,15,6,ALB,ORD,3,3,421,531,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,41.9786,-87.9048,N101HQ
-6.0,B6,1087,2025,11,15,6,ALB,FLL,3,3,450,650,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,42.748299,-73.801697,26.072599,-80.152702,N595JB
-7.0,WN,249,2025,11,15,6,ALB,BWI,3,3,500,590,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.748299,-73.801697,39.1754,-76.668297,N449WN
-3.0,B6,2920,2025,11,15,6,ALB,MCO,3,3,510,695,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N712JB
-3.0,WN,1580,2025,11,15,6,ALB,MCO,3,3,555,740,185.0,1.0,-9.0,-23.0,95.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,42.748299,-73.801697,28.429399490356445,-81.30899810791016,N8913S
-8.0,AA,2663,2025,11,15,6,ALB,CLT,3,3,680,824,144.0,1.0,-7.0,-8.0,80.0,0.0,-3.1,0.0,9.0,12.0,0.0,6.0,42.748299,-73.801697,35.2140007019043,-80.94309997558594,N753US
0.0,WN,4485,2025,11,15,6,ALB,BNA,3,3,725,815,150.0,1.0,-3.0,1.0,80.0,0.0,-3.0,0.0,0.0,17.0,0.0,15.0,42.748299,-73.801697,36.1245,-86.6782,N8324A
-13.0,OH,5433,2025,11,15,6,ALB,DCA,3,3,742,839,97.0,1.0,-5.0,-33.0,70.0,0.0,-3.0,0.0,0.0,11.0,0.0,6.0,42.748299,-73.801697,38.8521,-77.037697,N541EA
10.0,WN,428,2025,11,15,6,ALB,LAS,3,3,775,930,335.0,1.0,-4.0,6.0,40.0,0.0,-3.0,0.0,0.0,18.0,0.0,0.0,42.748299,-73.801697,36.083361,-115.151817,N8898L
