DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
1.0,WN,247,2025,5,15,4,ABQ,DEN,3,3,455,535,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N960WN
-8.0,UA,462,2025,5,15,4,ABQ,IAH,3,3,460,648,128.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,9.4,35.039976,-106.608925,29.9844,-95.3414,N27256
-3.0,AA,1035,2025,5,15,4,ABQ,DFW,3,3,466,636,110.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.4,0.0,16.6,35.039976,-106.608925,32.896801,-97.038002,N958NN
5.0,WN,1946,2025,5,15,4,ABQ,MDW,3,3,470,690,160.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.2,0.0,7.6,35.039976,-106.608925,41.785999,-87.752403,N7868K
65.0,AA,626,2025,5,15,4,ABQ,PHX,3,3,510,536,86.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N305UG
-2.0,OO,4666,2025,5,15,4,ABQ,ORD,3,3,550,795,185.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,20.6,0.0,9.4,35.039976,-106.608925,41.9786,-87.9048,N162SY
10.0,WN,1968,2025,5,15,4,ABQ,PHX,3,3,580,600,80.0,1.0,5.0,4.0,35.0,65.0,0.0,0.0,0.0,20.6,0.0,7.6,35.039976,-106.608925,33.435302,-112.005905,N469WN
9.0,WN,1219,2025,5,15,4,ABQ,SAN,3,3,595,650,115.0,1.0,2.0,8.0,35.0,10.0,0.0,0.0,0.0,16.1,0.0,5.4,35.039976,-106.608925,32.733601,-117.190002,N465WN
86.0,AA,1536,2025,5,15,4,ABQ,DFW,3,3,606,775,109.0,1.0,-2.0,-19.0,90.0,19.0,10.6,0.0,16.6,23.9,0.0,20.5,35.039976,-106.608925,32.896801,-97.038002,N963NN
-5.0,WN,2004,2025,5,15,4,ABQ,LAS,3,3,610,650,100.0,1.0,8.0,-1.0,85.0,105.0,10.6,0.0,16.6,17.8,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N8789Q
-5.0,OO,5834,2025,5,15,4,ABQ,DEN,3,3,655,745,90.0,1.0,-2.0,-3.0,121.0,105.0,10.6,0.0,16.6,8.3,0.0,24.1,35.039976,-106.608925,39.860027,-104.673792,N796SK
5.0,WN,2249,2025,5,15,4,ABQ,OAK,3,3,655,745,150.0,1.0,-7.0,-9.0,45.0,105.0,10.6,0.0,16.6,12.2,0.0,9.4,35.039976,-106.608925,37.720085,-122.221184,N8571Z
-1.0,WN,778,2025,5,15,4,ABQ,HOU,3,3,675,860,125.0,1.0,0.0,-4.0,75.0,91.0,9.4,0.0,11.2,28.0,0.0,17.0,35.039976,-106.608925,29.645336,-95.276812,N462WN
-4.0,DL,1004,2025,5,15,4,ABQ,ATL,3,3,683,985,182.0,1.0,1.0,2.0,110.0,91.0,9.4,0.0,11.2,25.0,0.0,14.8,35.039976,-106.608925,33.6367,-84.428101,N887DN
-3.0,WN,2123,2025,5,15,4,ABQ,DAL,3,3,685,850,105.0,1.0,0.0,-6.0,85.0,91.0,9.4,0.0,11.2,25.0,0.0,13.0,35.039976,-106.608925,32.844776,-96.847653,N8301J
1.0,WN,3992,2025,5,15,4,ABQ,DEN,3,3,710,790,80.0,1.0,16.0,1.0,50.0,5.0,9.4,0.0,11.2,10.6,0.0,18.4,35.039976,-106.608925,39.860027,-104.673792,N8507C
1.0,NK,2373,2025,5,15,4,ABQ,LAS,3,3,724,768,104.0,1.0,-7.0,-12.0,95.0,1.0,10.0,0.0,5.4,17.2,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N924NK
-6.0,OO,3804,2025,5,15,4,ABQ,LAX,3,3,726,800,134.0,1.0,-11.0,-26.0,82.0,2.0,10.0,0.0,5.4,13.3,0.0,5.4,35.039976,-106.608925,33.942501,-118.407997,N297SY
-8.0,OO,4977,2025,5,15,4,ABQ,PHX,3,3,735,761,86.0,1.0,-8.0,-12.0,80.0,2.0,10.0,0.0,5.4,18.9,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N513SY
36.0,WN,1694,2025,5,15,4,ABQ,PHX,3,3,745,765,80.0,1.0,11.0,26.0,75.0,2.0,10.0,0.0,5.4,18.9,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N470WN
25.0,WN,343,2025,5,15,4,ABQ,AUS,3,3,745,910,105.0,1.0,6.0,24.0,95.0,38.0,10.0,0.0,5.4,25.6,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N8830Q
-7.0,OO,3927,2025,5,15,4,ABQ,SLC,3,3,765,870,105.0,1.0,4.0,-17.0,41.0,63.0,10.0,0.0,5.4,10.0,0.0,13.0,35.039976,-106.608925,40.78886,-111.979866,N317SY
-1.0,UA,1269,2025,5,15,4,ABQ,ORD,3,3,770,1006,176.0,1.0,-1.0,-3.0,105.0,63.0,10.0,0.0,5.4,27.8,0.0,27.7,35.039976,-106.608925,41.9786,-87.9048,N23707
11.0,WN,3518,2025,5,15,4,ABQ,BUR,3,3,775,840,125.0,1.0,8.0,2.0,35.0,63.0,10.0,0.0,5.4,13.3,0.0,0.0,35.039976,-106.608925,34.202834,-118.35805,N234WN
7.0,AA,1219,2025,5,15,4,ABQ,ORD,3,3,779,1017,178.0,1.0,-5.0,2.0,51.0,74.0,10.0,0.0,5.4,27.8,0.0,27.7,35.039976,-106.608925,41.9786,-87.9048,N973AN
54.0,WN,2714,2025,5,15,4,ABQ,LGB,3,3,780,840,120.0,1.0,13.0,49.0,85.0,80.0,9.4,0.0,0.0,15.6,0.0,5.4,35.039976,-106.608925,33.816523,-118.149891,N8898L
-9.0,OO,6534,2025,5,15,4,ABQ,LAX,3,3,805,878,133.0,1.0,-5.0,-20.0,70.0,133.0,9.4,0.0,0.0,14.4,0.0,5.4,35.039976,-106.608925,33.942501,-118.407997,N612QX
32.0,AA,1231,2025,5,15,4,ABQ,DFW,3,3,808,980,112.0,1.0,-5.0,33.0,90.0,133.0,9.4,0.0,0.0,28.3,0.0,14.8,35.039976,-106.608925,32.896801,-97.038002,N958NN
-2.0,UA,250,2025,5,15,4,ABQ,DEN,3,3,815,899,84.0,1.0,0.0,-1.0,98.0,165.0,9.4,0.0,0.0,12.2,0.0,24.1,35.039976,-106.608925,39.860027,-104.673792,N468UA
61.0,WN,2498,2025,5,15,4,ABQ,BNA,3,3,820,1045,165.0,1.0,66.0,56.0,35.0,165.0,9.4,0.0,0.0,28.3,0.0,22.3,35.039976,-106.608925,36.1245,-86.6782,N944WN
-6.0,WN,2023,2025,5,15,4,ABQ,DAL,3,3,825,995,110.0,1.0,3.0,-14.0,45.0,226.0,9.4,0.0,0.0,28.9,0.0,13.0,35.039976,-106.608925,32.844776,-96.847653,N8663A
-7.0,OO,5247,2025,5,15,4,ABQ,SFO,3,3,830,935,165.0,1.0,-6.0,-15.0,41.0,165.0,9.4,0.0,0.0,13.3,0.0,5.4,35.039976,-106.608925,37.619806,-122.374821,N614UX
70.0,WN,324,2025,5,15,4,ABQ,LAS,3,3,840,875,95.0,1.0,66.0,69.0,75.0,147.0,11.7,0.0,7.6,18.3,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N431WN
-2.0,WN,1984,2025,5,15,4,ABQ,MDW,3,3,845,1065,160.0,1.0,0.0,-6.0,85.0,217.0,11.7,0.0,7.6,28.9,0.0,24.1,35.039976,-106.608925,41.785999,-87.752403,N8706W
7.0,WN,2425,2025,5,15,4,ABQ,HOU,3,3,885,1075,130.0,1.0,6.0,4.0,45.0,163.0,11.7,0.0,7.6,32.0,0.0,32.0,35.039976,-106.608925,29.645336,-95.276812,N8545V
19.0,WN,3358,2025,5,15,4,ABQ,BWI,3,3,895,1235,220.0,1.0,4.0,22.0,50.0,138.0,11.7,0.0,7.6,25.0,0.0,7.6,35.039976,-106.608925,39.1754,-76.668297,N8832H
4.0,MQ,3777,2025,5,15,4,ABQ,DFW,3,3,911,1080,109.0,1.0,-3.0,10.0,76.0,96.0,12.8,0.0,0.0,31.1,0.0,11.2,35.039976,-106.608925,32.896801,-97.038002,N281NN
-4.0,WN,967,2025,5,15,4,ABQ,DAL,3,3,930,1100,110.0,1.0,-5.0,-6.0,90.0,30.0,12.8,0.0,0.0,30.6,0.0,5.4,35.039976,-106.608925,32.844776,-96.847653,N8915Q
0.0,WN,3784,2025,5,15,4,ABQ,PHX,3,3,935,955,80.0,1.0,-1.0,-12.0,35.0,30.0,12.8,0.0,0.0,21.7,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N413WN
7.0,AA,1505,2025,5,15,4,ABQ,ORD,3,3,939,1178,179.0,1.0,3.0,4.0,81.0,30.0,12.8,0.0,0.0,31.1,0.0,25.9,35.039976,-106.608925,41.9786,-87.9048,N738US
37.0,WN,1532,2025,5,15,4,ABQ,LAS,3,3,985,1025,100.0,1.0,42.0,40.0,85.0,11.0,14.4,0.0,5.4,23.9,0.0,5.4,35.039976,-106.608925,36.083361,-115.151817,N8713M
33.0,DL,1109,2025,5,15,4,ABQ,ATL,3,3,995,1309,194.0,1.0,26.0,43.0,105.0,44.0,14.4,0.0,5.4,30.0,0.0,16.6,35.039976,-106.608925,33.6367,-84.428101,N855DN
3.0,AS,221,2025,5,15,4,ABQ,SEA,3,3,999,1127,188.0,1.0,-6.0,2.0,95.0,77.0,14.4,0.0,5.4,11.7,0.0,14.8,35.039976,-106.608925,47.447943,-122.310276,N708AL
-6.0,OO,4007,2025,5,15,4,ABQ,SLC,3,3,1020,1122,102.0,1.0,-1.0,-16.0,85.0,73.0,16.1,0.0,11.2,14.4,0.0,16.6,35.039976,-106.608925,40.78886,-111.979866,N286SY
-3.0,AA,9,2025,5,15,4,ABQ,DFW,3,3,1022,1194,112.0,1.0,0.0,-1.0,90.0,73.0,16.1,0.0,11.2,31.7,0.0,11.2,35.039976,-106.608925,32.896801,-97.038002,N986NN
-2.0,WN,1408,2025,5,15,4,ABQ,DEN,3,3,1030,1115,85.0,1.0,-3.0,-8.0,90.0,73.0,16.1,0.0,11.2,16.7,0.0,33.5,35.039976,-106.608925,39.860027,-104.673792,N8653A
-3.0,WN,485,2025,5,15,4,ABQ,LAX,3,3,1045,1110,125.0,1.0,-3.0,-22.0,75.0,73.0,16.1,0.0,11.2,18.9,0.0,14.8,35.039976,-106.608925,33.942501,-118.407997,N7864B
-3.0,WN,3913,2025,5,15,4,ABQ,MCI,3,3,1065,1240,115.0,1.0,3.0,-7.0,45.0,73.0,16.1,0.0,11.2,24.4,0.0,27.7,35.039976,-106.608925,39.301699,-94.713893,N8517F
-5.0,OO,6344,2025,5,15,4,ABQ,LAX,3,3,1087,1157,130.0,1.0,-3.0,-4.0,74.0,0.0,17.8,0.0,18.4,19.4,0.0,20.5,35.039976,-106.608925,33.942501,-118.407997,N510SY
-8.0,OO,5475,2025,5,15,4,ABQ,DEN,3,3,1088,1180,92.0,1.0,-4.0,-13.0,92.0,0.0,17.8,0.0,18.4,18.3,0.0,25.9,35.039976,-106.608925,39.860027,-104.673792,N85370
9.0,WN,3351,2025,5,15,4,ABQ,DAL,3,3,1095,1260,105.0,1.0,2.0,4.0,75.0,0.0,17.8,0.0,18.4,31.7,0.0,9.4,35.039976,-106.608925,32.844776,-96.847653,N234WN
-10.0,WN,2588,2025,5,15,4,ABQ,AUS,3,3,1110,1275,105.0,1.0,-4.0,-8.0,85.0,9.0,17.8,0.0,18.4,36.7,0.0,16.6,35.039976,-106.608925,30.197535,-97.662015,N1810U
18.0,WN,3515,2025,5,15,4,ABQ,SAN,3,3,1110,1165,115.0,1.0,-2.0,6.0,75.0,9.0,17.8,0.0,18.4,19.4,0.0,16.6,35.039976,-106.608925,32.733601,-117.190002,N468WN
67.0,WN,3567,2025,5,15,4,ABQ,PHX,3,3,1130,1155,85.0,1.0,55.0,60.0,35.0,27.0,17.8,0.0,18.4,28.3,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N920WN
-8.0,OO,4091,2025,5,15,4,ABQ,LAX,3,3,1135,1207,132.0,1.0,6.0,3.0,97.0,94.0,17.8,0.0,18.4,18.9,0.0,18.4,35.039976,-106.608925,33.942501,-118.407997,N240SY
-9.0,OO,6364,2025,5,15,4,ABQ,PHX,3,3,1140,1169,89.0,1.0,-4.0,4.0,95.0,94.0,17.8,0.0,11.2,28.3,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N766SK
-2.0,WN,3609,2025,5,15,4,ABQ,DEN,3,3,1160,1245,85.0,1.0,3.0,-12.0,85.0,94.0,17.8,0.0,11.2,18.9,0.0,35.3,35.039976,-106.608925,39.860027,-104.673792,N8887Q
-7.0,OO,4012,2025,5,15,4,ABQ,SLC,3,3,1180,1285,105.0,1.0,-7.0,-19.0,81.0,85.0,17.8,0.0,11.2,16.7,0.0,18.4,35.039976,-106.608925,40.78886,-111.979866,N289SY
29.0,WN,3895,2025,5,15,4,ABQ,LAS,3,3,1220,1260,100.0,1.0,5.0,36.0,85.0,0.0,20.0,0.0,14.8,27.2,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N8930S
-4.0,WN,329,2025,5,15,4,ABQ,PHX,3,3,1240,1260,80.0,1.0,-5.0,-12.0,35.0,29.0,20.0,0.0,14.8,30.0,0.0,7.6,35.039976,-106.608925,33.435302,-112.005905,N290WN
-1.0,OO,4238,2025,5,15,4,ABR,MSP,2,3,399,479,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N374CA
-9.0,OO,4262,2025,5,15,4,ABR,MSP,2,3,892,970,78.0,1.0,-6.0,-2.0,40.0,0.0,14.4,0.0,14.8,25.0,0.0,31.7,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N724EV
-9.0,OO,3939,2025,5,15,4,ABY,ATL,2,3,410,477,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N899SK
36.0,OO,4172,2025,5,15,4,ABY,ATL,2,3,720,785,65.0,1.0,34.0,23.0,80.0,0.0,22.8,0.0,13.0,20.0,0.0,11.2,31.532946,-84.196215,33.6367,-84.428101,N679CA
-10.0,OO,3965,2025,5,15,4,ABY,ATL,2,3,1039,1105,66.0,1.0,1.0,-10.0,80.0,0.0,28.9,0.0,13.0,27.8,0.0,14.8,31.532946,-84.196215,33.6367,-84.428101,N738SK
33.0,B6,1151,2025,5,15,4,ACK,BOS,2,3,930,984,54.0,1.0,-13.0,-9.0,89.0,0.0,16.0,0.0,22.0,18.3,0.0,5.4,41.25310135,-70.06020355,42.36197,-71.0079,N279JB
-10.0,OO,6274,2025,5,15,4,ACT,DFW,2,3,321,370,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N706SK
20.0,OO,6293,2025,5,15,4,ACT,DFW,2,3,620,678,58.0,1.0,43.0,30.0,77.0,0.0,22.8,0.0,14.8,23.9,0.0,14.8,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N745SK
-6.0,OO,6485,2025,5,15,4,ACT,DFW,2,3,1107,1163,56.0,1.0,-7.0,2.0,93.0,0.0,31.7,0.0,22.3,31.7,0.0,11.2,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N752EV
-5.0,OO,5313,2025,5,15,4,ACV,SFO,2,3,375,448,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N743SK
14.0,OO,5966,2025,5,15,4,ACV,DEN,2,3,770,994,164.0,1.0,25.0,17.0,42.0,0.0,10.0,0.0,0.0,15.0,0.0,44.6,40.978101,-124.109,39.860027,-104.673792,N114SY
6.0,OO,4655,2025,5,15,4,ACV,SFO,2,3,853,935,82.0,1.0,4.0,0.0,83.0,0.0,10.0,0.0,7.6,13.3,0.0,5.4,40.978101,-124.109,37.619806,-122.374821,N209SY
-7.0,OO,5341,2025,5,15,4,ACV,LAX,2,3,960,1073,113.0,1.0,-6.0,-11.0,81.0,0.0,10.6,0.0,5.4,18.3,0.0,0.0,40.978101,-124.109,33.942501,-118.407997,N154SY
-2.0,OO,5539,2025,5,15,4,ACV,SFO,2,3,997,1070,73.0,1.0,-5.0,-3.0,35.0,0.0,10.6,0.0,5.4,15.0,0.0,9.4,40.978101,-124.109,37.619806,-122.374821,N246PS
-10.0,OO,4654,2025,5,15,4,ACV,SFO,2,3,1146,1219,73.0,1.0,0.0,-13.0,90.0,0.0,12.2,0.0,14.8,20.6,0.0,22.3,40.978101,-124.109,37.619806,-122.374821,N85363
-7.0,NK,2604,2025,5,15,4,ACY,RSW,2,3,345,500,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.534685,-81.752816,N633NK
-9.0,NK,3998,2025,5,15,4,ACY,MCO,2,3,360,497,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N603NK
-10.0,NK,2600,2025,5,15,4,ACY,PBI,2,3,535,683,148.0,1.0,-9.0,-10.0,55.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,39.456201,-74.577511,26.683201,-80.095596,N654NK
-5.0,NK,2519,2025,5,15,4,ACY,MYR,2,3,820,905,85.0,1.0,-2.0,-5.0,95.0,0.0,17.2,0.0,9.4,27.2,0.0,14.8,39.456201,-74.577511,33.679699,-78.928299,N630NK
22.0,NK,2602,2025,5,15,4,ACY,TPA,2,3,945,1095,150.0,1.0,-4.0,-6.0,95.0,0.0,20.0,0.0,0.0,32.2,0.0,16.6,39.456201,-74.577511,27.9755,-82.533203,N654NK
64.0,NK,2608,2025,5,15,4,ACY,MCO,2,3,1236,1388,152.0,1.0,2.0,7.0,95.0,0.0,19.4,1.8,11.2,32.8,0.0,7.6,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N633NK
26.0,AS,196,2025,5,15,4,ADQ,ANC,2,3,420,474,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N597AS
0.0,AS,232,2025,5,15,4,ADQ,ANC,2,3,550,608,58.0,1.0,-15.0,-19.0,97.0,0.0,0.0,0.0,0.0,6.7,0.0,5.4,57.75,-152.4940033,61.179004,-149.992561,N526AS
1.0,AS,88,2025,5,15,4,ADQ,ANC,2,3,943,1000,57.0,1.0,-2.0,18.0,94.0,0.0,6.7,2.8,29.5,6.7,0.0,7.6,57.75,-152.4940033,61.179004,-149.992561,N513AS
5.0,OO,6310,2025,5,15,4,AEX,DFW,2,3,356,440,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N732SK
-10.0,OO,4932,2025,5,15,4,AEX,DFW,2,3,614,695,81.0,1.0,-8.0,-27.0,74.0,0.0,23.3,0.0,7.6,23.9,0.0,14.8,31.325828,-92.546702,32.896801,-97.038002,N719SK
-10.0,OO,6248,2025,5,15,4,AEX,DFW,2,3,1108,1190,82.0,1.0,-6.0,-13.0,70.0,0.0,30.6,0.0,24.1,31.7,0.0,11.2,31.325828,-92.546702,32.896801,-97.038002,N608SK
