DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-11.0,MQ,3647,2024,11,15,5,ABI,DFW,2,3,386,443,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4113006592,-99.6819000244,32.896801,-97.038002,N318JE
-4.0,MQ,3407,2024,11,15,5,ABI,DFW,2,3,636,698,62.0,1.0,-3.0,-8.0,30.0,0.0,11.1,0.0,11.2,9.4,0.0,0.0,32.4113006592,-99.6819000244,32.896801,-97.038002,N304KM
1.0,MQ,4271,2024,11,15,5,ABI,DFW,2,3,887,945,58.0,1.0,-3.0,-4.0,30.0,0.0,8.9,0.0,13.0,12.8,0.0,0.0,32.4113006592,-99.6819000244,32.896801,-97.038002,N740MR
-10.0,MQ,3405,2024,11,15,5,ABI,DFW,2,3,1090,1145,55.0,1.0,-6.0,-9.0,71.0,0.0,21.7,0.0,18.4,21.1,0.0,11.2,32.4113006592,-99.6819000244,32.896801,-97.038002,N741AK
49.0,AA,2152,2024,11,15,5,ABQ,DFW,3,3,300,471,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N357PV
-10.0,DL,2007,2024,11,15,5,ABQ,SLC,3,3,325,430,105.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,40.78886,-111.979866,N349NB
1.0,WN,647,2024,11,15,5,ABQ,DAL,3,3,325,495,110.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N8648A
0.0,WN,302,2024,11,15,5,ABQ,PHX,3,3,340,430,90.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N8683D
16.0,WN,200,2024,11,15,5,ABQ,DEN,3,3,355,450,95.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N8625A
-7.0,OO,4115,2024,11,15,5,ABQ,LAX,3,3,360,433,133.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N252SY
2.0,AA,2335,2024,11,15,5,ABQ,DFW,3,3,361,532,111.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N970NN
0.0,AA,626,2024,11,15,5,ABQ,PHX,3,3,365,459,94.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N763US
-8.0,UA,1763,2024,11,15,5,ABQ,SFO,3,3,373,470,157.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.619806,-122.374821,N461UA
6.0,WN,626,2024,11,15,5,ABQ,OAK,3,3,375,480,165.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.720085,-122.221184,N416WN
2.0,WN,1312,2024,11,15,5,ABQ,HOU,3,3,390,580,130.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,29.645336,-95.276812,N465WN
1.0,WN,1202,2024,11,15,5,ABQ,MDW,3,3,410,635,165.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,0.0,9.4,35.039976,-106.608925,41.785999,-87.752403,N8728Q
-11.0,AS,655,2024,11,15,5,ABQ,SEA,3,3,420,564,204.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,47.447943,-122.310276,N492AS
-6.0,OO,4867,2024,11,15,5,ABQ,LAX,3,3,420,501,141.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N509SY
-4.0,UA,2014,2024,11,15,5,ABQ,DEN,3,3,420,513,93.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N69835
-4.0,WN,2118,2024,11,15,5,ABQ,AUS,3,3,425,595,110.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N241WN
-2.0,DL,1688,2024,11,15,5,ABQ,ATL,3,3,440,735,175.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.9,0.0,0.0,35.039976,-106.608925,33.6367,-84.428101,N889DN
-4.0,WN,1070,2024,11,15,5,ABQ,LAS,3,3,440,485,105.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N966WN
-13.0,UA,462,2024,11,15,5,ABQ,IAH,3,3,480,669,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,35.039976,-106.608925,29.9844,-95.3414,N27304
-4.0,DL,2904,2024,11,15,5,ABQ,MSP,3,3,480,696,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,5.4,35.039976,-106.608925,44.880081,-93.221741,N355NW
-4.0,AA,1211,2024,11,15,5,ABQ,DFW,3,3,500,671,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N316PF
-8.0,MQ,3348,2024,11,15,5,ABQ,PHX,3,3,535,623,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.5,35.039976,-106.608925,33.435302,-112.005905,N251NN
4.0,WN,4982,2024,11,15,5,ABQ,SAN,3,3,590,645,115.0,1.0,-6.0,-10.0,45.0,0.0,0.0,0.0,0.0,16.1,0.0,14.8,35.039976,-106.608925,32.733601,-117.190002,N231WN
-2.0,WN,2729,2024,11,15,5,ABQ,LAS,3,3,610,650,100.0,1.0,-5.0,-16.0,85.0,4.0,2.2,0.0,9.4,8.9,0.0,5.4,35.039976,-106.608925,36.083361,-115.151817,N8832H
20.0,AA,1209,2024,11,15,5,ABQ,DFW,3,3,620,788,108.0,1.0,-11.0,-17.0,96.0,4.0,2.2,0.0,9.4,8.3,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N941AN
-5.0,WN,1950,2024,11,15,5,ABQ,PHX,3,3,640,720,80.0,1.0,-5.0,-21.0,35.0,24.0,2.2,0.0,9.4,12.8,0.0,16.6,35.039976,-106.608925,33.435302,-112.005905,N927WN
-1.0,WN,3417,2024,11,15,5,ABQ,DAL,3,3,645,805,100.0,1.0,-5.0,-8.0,35.0,24.0,2.2,0.0,9.4,9.4,0.0,5.4,35.039976,-106.608925,32.844776,-96.847653,N956WN
0.0,OO,5834,2024,11,15,5,ABQ,DEN,3,3,655,744,89.0,1.0,-3.0,-11.0,115.0,24.0,2.2,0.0,9.4,1.1,0.0,11.2,35.039976,-106.608925,39.860027,-104.673792,N114SY
-4.0,WN,3388,2024,11,15,5,ABQ,HOU,3,3,660,840,120.0,1.0,-6.0,-18.0,95.0,20.0,1.7,0.0,11.2,18.0,0.0,11.0,35.039976,-106.608925,29.645336,-95.276812,N7739A
2.0,WN,569,2024,11,15,5,ABQ,DEN,3,3,665,750,85.0,1.0,-5.0,-10.0,75.0,20.0,1.7,0.0,11.2,1.1,0.0,11.2,35.039976,-106.608925,39.860027,-104.673792,N923WN
-4.0,DL,1004,2024,11,15,5,ABQ,ATL,3,3,690,987,177.0,1.0,-6.0,-25.0,105.0,22.0,1.7,0.0,11.2,15.0,0.0,16.6,35.039976,-106.608925,33.6367,-84.428101,N810DN
-7.0,OO,6516,2024,11,15,5,ABQ,PHX,3,3,706,795,89.0,1.0,-4.0,-15.0,35.0,2.0,1.7,0.0,11.2,12.2,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N515SY
-9.0,OO,3841,2024,11,15,5,ABQ,LAX,3,3,725,798,133.0,1.0,-11.0,2.0,80.0,2.0,3.3,0.0,18.4,12.2,0.0,9.4,35.039976,-106.608925,33.942501,-118.407997,N325SY
0.0,WN,3101,2024,11,15,5,ABQ,LGB,3,3,730,790,120.0,1.0,-4.0,-5.0,75.0,2.0,3.3,0.0,18.4,12.4,0.0,19.4,35.039976,-106.608925,33.816523,-118.149891,N448WN
-7.0,AA,1231,2024,11,15,5,ABQ,DFW,3,3,730,898,108.0,1.0,-1.0,-12.0,94.0,2.0,3.3,0.0,18.4,8.9,0.0,5.4,35.039976,-106.608925,32.896801,-97.038002,N969NN
13.0,WN,1463,2024,11,15,5,ABQ,PHX,3,3,745,825,80.0,1.0,-3.0,-10.0,75.0,2.0,3.3,0.0,18.4,12.2,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N495WN
-6.0,MQ,3973,2024,11,15,5,ABQ,ORD,3,3,765,998,173.0,1.0,0.0,-16.0,35.0,13.0,3.3,0.0,18.4,9.4,0.0,11.2,35.039976,-106.608925,41.9786,-87.9048,N309JR
1.0,UA,1576,2024,11,15,5,ABQ,ORD,3,3,770,1002,172.0,1.0,-5.0,-14.0,105.0,13.0,3.3,0.0,18.4,9.4,0.0,11.2,35.039976,-106.608925,41.9786,-87.9048,N816UA
-8.0,OO,4874,2024,11,15,5,ABQ,LAX,3,3,775,843,128.0,1.0,-9.0,-4.0,37.0,14.0,3.3,0.0,18.4,13.3,0.0,11.2,35.039976,-106.608925,33.942501,-118.407997,N754SK
13.0,WN,931,2024,11,15,5,ABQ,DAL,3,3,790,950,100.0,1.0,-3.0,7.0,75.0,14.0,1.7,0.0,13.0,13.9,0.0,5.4,35.039976,-106.608925,32.844776,-96.847653,N954WN
-5.0,UA,250,2024,11,15,5,ABQ,DEN,3,3,815,898,83.0,1.0,-2.0,2.0,97.0,27.0,1.7,0.0,13.0,0.0,0.0,13.0,35.039976,-106.608925,39.860027,-104.673792,N488UA
-3.0,WN,4096,2024,11,15,5,ABQ,DEN,3,3,825,910,85.0,1.0,-8.0,-10.0,90.0,27.0,1.7,0.0,13.0,2.2,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N8864H
-7.0,MQ,3953,2024,11,15,5,ABQ,DFW,3,3,834,999,105.0,1.0,-8.0,-3.0,32.0,14.0,1.7,0.0,13.0,16.7,0.0,11.2,35.039976,-106.608925,32.896801,-97.038002,N323ED
1.0,WN,3344,2024,11,15,5,ABQ,MCI,3,3,855,1025,110.0,1.0,12.0,0.0,85.0,13.0,0.6,0.0,7.6,15.0,0.0,13.0,35.039976,-106.608925,39.301699,-94.713893,N7888A
22.0,WN,458,2024,11,15,5,ABQ,BUR,3,3,865,930,125.0,1.0,18.0,16.0,75.0,14.0,0.6,0.0,7.6,11.1,0.0,5.4,35.039976,-106.608925,34.202834,-118.35805,N7859B
0.0,AA,3136,2024,11,15,5,ABQ,PHX,3,3,917,1010,93.0,1.0,-7.0,-1.0,85.0,23.0,2.8,0.0,7.6,14.4,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N809AW
-1.0,WN,5057,2024,11,15,5,ABQ,LAS,3,3,920,960,100.0,1.0,-4.0,-26.0,90.0,23.0,2.8,0.0,7.6,12.8,0.0,25.9,35.039976,-106.608925,36.083361,-115.151817,N8836Q
-6.0,WN,1566,2024,11,15,5,ABQ,DAL,3,3,935,1095,100.0,1.0,-1.0,-15.0,35.0,23.0,2.8,0.0,7.6,20.0,0.0,7.6,35.039976,-106.608925,32.844776,-96.847653,N278WN
4.0,WN,3270,2024,11,15,5,ABQ,BWI,3,3,950,1285,215.0,1.0,12.0,7.0,45.0,0.0,2.8,0.0,7.6,12.2,0.0,16.6,35.039976,-106.608925,39.1754,-76.668297,N8724J
0.0,WN,4260,2024,11,15,5,ABQ,PHX,3,3,960,1045,85.0,1.0,-5.0,-19.0,95.0,4.0,5.6,0.0,7.6,17.8,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N8676A
9.0,WN,3440,2024,11,15,5,ABQ,HOU,3,3,985,1165,120.0,1.0,19.0,11.0,75.0,4.0,5.6,0.0,7.6,23.0,0.0,13.0,35.039976,-106.608925,29.645336,-95.276812,N262WN
-10.0,UA,325,2024,11,15,5,ABQ,SFO,3,3,991,1087,156.0,1.0,-10.0,-18.0,102.0,13.0,5.6,0.0,7.6,13.3,0.0,11.2,35.039976,-106.608925,37.619806,-122.374821,N37287
5.0,AS,618,2024,11,15,5,ABQ,SEA,3,3,1002,1138,196.0,1.0,-3.0,7.0,95.0,13.0,5.6,0.0,7.6,6.7,0.0,0.0,35.039976,-106.608925,47.447943,-122.310276,N265AK
-7.0,AA,9,2024,11,15,5,ABQ,DFW,3,3,1008,1176,108.0,1.0,-1.0,-11.0,93.0,18.0,5.6,0.0,7.6,21.1,0.0,11.2,35.039976,-106.608925,32.896801,-97.038002,N824NN
-5.0,DL,1109,2024,11,15,5,ABQ,ATL,3,3,1008,1310,182.0,1.0,10.0,0.0,105.0,18.0,5.6,0.0,7.6,17.8,0.0,13.0,35.039976,-106.608925,33.6367,-84.428101,N893DN
-10.0,NK,2906,2024,11,15,5,ABQ,LAS,3,3,1025,1065,100.0,1.0,2.0,0.0,95.0,14.0,10.0,0.0,5.4,13.3,0.0,40.7,35.039976,-106.608925,36.083361,-115.151817,N970NK
-4.0,WN,3203,2024,11,15,5,ABQ,AUS,3,3,1040,1200,100.0,1.0,-7.0,-13.0,75.0,14.0,10.0,0.0,5.4,23.9,0.0,14.8,35.039976,-106.608925,30.197535,-97.662015,N7865A
0.0,OO,3679,2024,11,15,5,ABQ,SLC,3,3,1065,1175,110.0,1.0,4.0,-6.0,40.0,14.0,10.0,0.0,5.4,7.8,0.0,11.2,35.039976,-106.608925,40.78886,-111.979866,N254SY
-1.0,WN,5132,2024,11,15,5,ABQ,LAS,3,3,1070,1110,100.0,1.0,2.0,-9.0,35.0,5.0,10.0,0.0,5.4,14.4,0.0,20.5,35.039976,-106.608925,36.083361,-115.151817,N7844A
29.0,WN,3809,2024,11,15,5,ABQ,PHX,3,3,1080,1160,80.0,1.0,16.0,24.0,75.0,0.0,12.2,0.0,0.0,22.8,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N438WN
-5.0,OO,5950,2024,11,15,5,ABQ,DEN,3,3,1081,1170,89.0,1.0,-10.0,-9.0,81.0,29.0,12.2,0.0,0.0,8.9,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N614UX
-4.0,WN,4261,2024,11,15,5,ABQ,DEN,3,3,1085,1170,85.0,1.0,-3.0,-7.0,85.0,29.0,12.2,0.0,0.0,8.9,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N8659D
-10.0,OO,6367,2024,11,15,5,ABQ,LAX,3,3,1095,1167,132.0,1.0,-10.0,-19.0,75.0,29.0,12.2,0.0,0.0,16.7,0.0,33.5,35.039976,-106.608925,33.942501,-118.407997,N507SY
103.0,WN,1508,2024,11,15,5,ABQ,DAL,3,3,1115,1280,105.0,1.0,115.0,115.0,80.0,29.0,12.2,0.0,0.0,21.7,0.0,13.0,35.039976,-106.608925,32.844776,-96.847653,N242WN
68.0,OO,3772,2024,11,15,5,ABQ,LAX,3,3,1139,1220,141.0,1.0,78.0,76.0,40.0,132.0,12.2,0.0,0.0,16.7,0.0,46.4,35.039976,-106.608925,33.942501,-118.407997,N247SY
-5.0,AA,1803,2024,11,15,5,ABQ,PHX,3,3,1160,1253,93.0,1.0,-5.0,-10.0,80.0,200.0,14.4,0.0,9.4,22.2,0.0,18.4,35.039976,-106.608925,33.435302,-112.005905,N730US
-10.0,WN,1292,2024,11,15,5,ABQ,SAN,3,3,1165,1225,120.0,1.0,-4.0,-12.0,75.0,171.0,14.4,0.0,9.4,17.8,0.0,24.1,35.039976,-106.608925,32.733601,-117.190002,N287WN
-9.0,WN,1965,2024,11,15,5,ABQ,LAX,3,3,1165,1235,130.0,1.0,-5.0,-19.0,75.0,171.0,14.4,0.0,9.4,16.7,0.0,46.4,35.039976,-106.608925,33.942501,-118.407997,N7854B
10.0,WN,4681,2024,11,15,5,ABQ,PHX,3,3,1200,1280,80.0,1.0,1.0,16.0,75.0,0.0,15.0,0.0,11.2,22.8,0.0,22.3,35.039976,-106.608925,33.435302,-112.005905,N7749B
-12.0,WN,4254,2024,11,15,5,ABQ,LAS,3,3,1255,1295,100.0,1.0,-4.0,-11.0,35.0,10.0,15.0,0.0,11.2,16.7,0.0,14.8,35.039976,-106.608925,36.083361,-115.151817,N446WN
1.0,OO,4238,2024,11,15,5,ABR,MSP,2,3,416,495,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N712EV
-4.0,OO,4262,2024,11,15,5,ABR,MSP,2,3,883,957,74.0,1.0,4.0,8.0,40.0,0.0,-3.9,0.0,7.6,4.4,0.0,9.4,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N708EV
4.0,OO,3939,2024,11,15,5,ABY,ATL,2,3,460,529,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N703SK
-7.0,OO,4172,2024,11,15,5,ABY,ATL,2,3,720,785,65.0,1.0,-4.0,-12.0,80.0,0.0,11.1,0.0,9.4,9.4,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N738SK
-10.0,OO,3965,2024,11,15,5,ABY,ATL,2,3,1046,1114,68.0,1.0,-4.0,-13.0,80.0,0.0,18.3,0.0,7.6,16.1,0.0,9.4,31.532946,-84.196215,33.6367,-84.428101,N768SK
-8.0,OO,6252,2024,11,15,5,ACT,DFW,2,3,310,368,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N772SK
-7.0,OO,6193,2024,11,15,5,ACT,DFW,2,3,627,689,62.0,1.0,-8.0,-9.0,72.0,0.0,5.0,0.0,5.4,9.4,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N870DC
-11.0,OO,6485,2024,11,15,5,ACT,DFW,2,3,1110,1169,59.0,1.0,-2.0,-7.0,75.0,0.0,20.6,0.0,11.2,21.1,0.0,11.2,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N728SK
-2.0,OO,5313,2024,11,15,5,ACV,SFO,2,3,447,520,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N89362
2.0,OO,5966,2024,11,15,5,ACV,DEN,2,3,750,974,164.0,1.0,40.0,40.0,111.0,0.0,2.8,0.0,5.4,4.4,0.0,7.6,40.978101,-124.109,39.860027,-104.673792,N616UX
-8.0,OO,4655,2024,11,15,5,ACV,SFO,2,3,855,932,77.0,1.0,-6.0,-21.0,86.0,0.0,2.2,0.0,7.6,10.6,0.0,16.6,40.978101,-124.109,37.619806,-122.374821,N209SY
-11.0,OO,4727,2024,11,15,5,ACV,SFO,2,3,915,992,77.0,1.0,-10.0,-5.0,91.0,0.0,2.2,0.0,7.6,11.7,0.0,27.7,40.978101,-124.109,37.619806,-122.374821,N156SY
-14.0,OO,5341,2024,11,15,5,ACV,LAX,2,3,955,1069,114.0,1.0,-11.0,0.0,96.0,0.0,2.2,0.0,7.6,14.4,0.0,20.5,40.978101,-124.109,33.942501,-118.407997,N157SY
-10.0,OO,4654,2024,11,15,5,ACV,SFO,2,3,1120,1197,77.0,1.0,0.0,-4.0,96.0,0.0,9.4,0.0,13.0,12.8,0.0,14.8,40.978101,-124.109,37.619806,-122.374821,N618UX
-9.0,NK,263,2024,11,15,5,ACY,MYR,2,3,397,490,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,33.679699,-78.928299,N960NK
-4.0,NK,265,2024,11,15,5,ACY,MCO,2,3,569,731,162.0,1.0,-7.0,-7.0,95.0,0.0,0.0,0.0,0.0,19.0,0.0,27.7,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N613NK
-8.0,NK,317,2024,11,15,5,ACY,FLL,2,3,574,734,160.0,1.0,-4.0,-4.0,105.0,0.0,0.0,0.0,0.0,21.1,0.0,7.6,39.456201,-74.577511,26.072599,-80.152702,N723NK
-8.0,NK,701,2024,11,15,5,ACY,PBI,2,3,633,794,161.0,1.0,-14.0,-8.0,95.0,0.0,7.2,0.0,13.0,22.2,0.0,7.6,39.456201,-74.577511,26.683201,-80.095596,N652NK
-6.0,NK,3731,2024,11,15,5,ACY,TPA,2,3,887,1046,159.0,1.0,-7.0,-2.0,95.0,0.0,7.2,0.0,11.2,26.1,0.0,13.0,39.456201,-74.577511,27.9755,-82.533203,N986NK
59.0,NK,356,2024,11,15,5,ACY,MCO,2,3,976,1139,163.0,1.0,62.0,68.0,95.0,0.0,11.7,0.0,22.3,25.0,0.0,22.3,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N620NK
-8.0,NK,706,2024,11,15,5,ACY,MCO,2,3,1054,1217,163.0,1.0,-8.0,-28.0,420.0,59.0,13.9,0.0,20.5,23.9,0.0,22.3,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N652NK
-10.0,NK,1225,2024,11,15,5,ACY,FLL,2,3,1089,1255,166.0,1.0,-3.0,6.0,105.0,0.0,13.3,0.0,16.6,27.8,0.0,11.2,39.456201,-74.577511,26.072599,-80.152702,N680NK
-12.0,AS,196,2024,11,15,5,ADQ,ANC,2,3,435,490,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N615AS
5.0,AS,88,2024,11,15,5,ADQ,ANC,2,3,930,984,54.0,1.0,10.0,13.0,97.0,0.0,4.4,0.3,18.4,-6.7,0.0,18.4,57.75,-152.4940033,61.179004,-149.992561,N805AK
-6.0,OO,6310,2024,11,15,5,AEX,DFW,2,3,328,419,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N611SK
-2.0,9E,5162,2024,11,15,5,AEX,ATL,2,3,365,532,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,33.6367,-84.428101,N135EV
-10.0,OO,6467,2024,11,15,5,AEX,DFW,2,3,648,734,86.0,1.0,-5.0,-12.0,32.0,0.0,6.7,0.0,0.0,8.3,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N771SK
-5.0,9E,4991,2024,11,15,5,AEX,ATL,2,3,707,870,103.0,1.0,-3.0,-26.0,40.0,0.0,6.7,0.0,0.0,11.7,0.0,11.2,31.325828,-92.546702,33.6367,-84.428101,N398CA
-13.0,9E,5314,2024,11,15,5,AEX,ATL,2,3,1005,1169,104.0,1.0,-3.0,-15.0,40.0,0.0,17.2,0.0,5.4,17.2,0.0,18.4,31.325828,-92.546702,33.6367,-84.428101,N398CA
-10.0,OO,6486,2024,11,15,5,AEX,DFW,2,3,1100,1190,90.0,1.0,-8.0,-22.0,70.0,0.0,20.6,0.0,9.4,21.1,0.0,11.2,31.325828,-92.546702,32.896801,-97.038002,N753SK
-6.0,DL,2726,2024,11,15,5,AGS,ATL,2,3,360,419,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N961AT
12.0,OH,5042,2024,11,15,5,AGS,DCA,2,3,361,461,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N510AE
-1.0,DL,1684,2024,11,15,5,AGS,ATL,2,3,420,484,64.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N992AT
